OBJECTID_1,DEPCODE,FIPS,COUNTYNAME,County_1,County2,County3,State,CountyPopulation,NumPeopleTested,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRang,PUIAgeMedi,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRe,PUIFLResOu,PUIContNo,PUIContUnk,PUITravelN,PUITravelY,TPositive,TNegative,TInconc,TPending,T_Total_Re,T_LabPriva,T_LabDOH_R,T_LabPri_1,T_LabDOH_N,C_Female,C_Male,C_SexUnkn,C_AllResTy,C_Age_0_4,C_Age_5_14,C_Age_15_2,C_Age_25_3,C_Age_35_4,C_Age_45_5,C_Age_55_6,C_Age_65_7,C_Age_75_8,C_Age_85pl,C_Age_Unkn,C_AgeRange,C_AgeMedia,C_RaceWhit,C_RaceBlac,C_RaceOthe,C_RaceUnkn,C_Hispanic,C_Hispan_1,C_Hispan_2,C_EDYes_Re,C_EDYes_No,C_HospYesRES,C_HospYesNONRES,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFL,T_total,T_negative,T_positive,Anitbody_Positive,Antibody_Negative,Antibody_Inconclusive,Antibody_tested,Antibody_PctPos,Tests_AllSources,Postive_AllSources,Negative_Allsources,TestedPeople_AllSources,Percent_PopTest,Percent_PosTests,Percent_PositivePeople,Start,End,M_ILI,M_COVID,M_PosTests,M_PctPos,D_ILI,D_COVID,D_PosTests,D_PctPos,P_ILI,P_COVID,P_PosTests,P_PctPos,Text_ILI,Text_COVID,Text_PosTests,Text_PctPos,C_LTCF_Cases,C_LTCF_Deaths,ALL_DEATHS,ALL_ER,ALL_HOSPITAL,Perc_ER,Perc_Hosp,Perc_Died,Cases_Yesterday,Deaths_Yesterday,C_deltaCases,C_DeltaDeaths,C_Pediatric_Cases,C_Pedia_ER,C_Pedia_Hosp,C_PrisonDeaths
46,36,71,LEE,Lee,Lee,Lee County,FL,718679,28697,346,465,2259,3496,3602,4053,4753,4911,3273,1481,58,0 to 119,55,16445,12042,210,27707,989,1,705,25195,3089,179,5188,23482,1,26,27681,4896,175,111,6,2664,2384,23,5071,78,133,780,932,817,792,628,444,320,261,3,0 to 101,43,2672,641,133,1625,1513,1872,1686,974,15,583,13,4,156,5188,2449,2714,5070,117,1,49373,872,55448,50245,5188,270,6392,1,6663,4.05,62111,5458,29874,35360,4.9,8.8,19,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,84.1,93.7,96.2,3.6,%,%,%,%,295,111,160,989,596,20,12,3.1,4956,152,232,4,314,39,9,0
10,37,73,LEON,Leon,Leon,Leon County,FL,288102,13488,190,319,1890,2202,1948,2014,2131,1742,678,342,32,0 to 119,45,6968,6370,150,13249,238,1,237,12510,784,102,951,12398,3,136,13111,904,11,35,1,460,455,0,915,3,32,425,169,98,81,81,44,13,4,1,0 to 91,25,278,326,35,276,52,567,296,107,11,47,9,7,8,951,472,479,914,36,1,26477,202,27647,26679,951,49,1670,0,1719,2.85,29366,1000,14068,15207,5.3,3.4,7.4,6/21/2020,6/27/2020,NO,NO,NO,YES,decreased by,increased by,increased by,increased by,6.7,64.3,257.7,71.5,%,%,%,%,12,2,15,118,56,13,6,1.6,775,8,176,0,48,3,0,0
28,38,75,LEVY,Levy,Levy,Levy County,FL,39961,1770,26,30,173,230,194,236,343,269,189,79,1,0 to 118,54,1028,726,16,1766,4,0,26,1474,328,7,171,1599,0,0,1766,147,21,3,0,60,108,0,168,1,3,37,41,28,17,22,13,6,3,0,3 to 99,35,70,9,83,6,91,71,6,15,0,11,0,0,1,171,110,61,168,3,0,3011,1,3185,3012,171,3,135,0,138,2.17,3323,174,1734,1908,4.8,5.2,9.8,6/21/2020,6/27/2020,NO,NO,YES,YES,increased by,increased by,decreased by,decreased by,66.7,166.7,23.7,39.8,%,%,%,%,2,1,1,15,11,9,7,0.6,168,1,3,0,7,1,0,0
13,39,77,LIBERTY,Liberty,Liberty,Liberty County,FL,8365,2216,3,4,158,690,561,398,268,93,28,5,8,0 to 92,38,170,2038,8,2216,0,0,1,2000,84,0,221,1995,0,0,2216,218,3,0,0,5,216,0,221,0,0,13,58,55,54,36,5,0,0,0,20 to 73,41,115,97,5,4,7,132,82,5,0,1,0,0,1,221,216,5,221,0,0,2100,0,2323,2100,221,1,11,0,12,8.33,2335,222,2006,2228,26.6,9.5,10,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,decreased by,decreased by,2,2,50,81.1,case,case,%,%,0,0,1,5,1,3,1,0.5,221,1,0,0,0,0,0,1
12,40,79,MADISON,Madison,Madison,Madison County,FL,18474,1167,54,47,103,134,152,156,175,181,109,49,7,0 to 99,50,740,421,6,1144,23,0,27,907,334,16,187,979,1,0,1143,127,56,4,0,110,73,0,183,12,10,21,22,31,23,37,14,6,11,0,0 to 98,42,42,124,14,3,14,151,18,33,0,6,0,1,3,187,74,113,183,4,0,1726,19,1934,1745,187,0,55,0,55,0,1989,187,1034,1222,6.6,9.4,16,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,66.7,25,13.7,6.1,%,%,%,%,2,3,4,33,6,18,4,2.1,179,3,8,0,25,4,1,0
21,41,81,MANATEE,Manatee,Manatee,Manatee County,FL,373853,16918,294,403,1123,1709,1830,2203,3086,3338,2062,767,103,0 to 119,57,9577,7056,285,16665,253,0,889,15077,1845,48,2737,14176,4,1,16660,2660,60,17,0,1412,1304,4,2720,59,139,376,478,449,386,338,227,175,110,0,0 to 101,41,1444,270,251,755,816,1047,857,186,3,258,3,2,130,2737,1312,1421,2720,17,0,36130,236,39121,36366,2737,133,3701,0,3834,3.47,42955,2870,17877,20752,5.6,6.7,17,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,158.8,23.2,66.9,12.5,%,%,%,%,111,86,132,189,261,7,10,4.8,2642,129,95,1,254,1,1,0
24,42,83,MARION,Marion,Marion,Marion County,FL,348371,15364,170,226,1017,1772,1759,2203,2620,2873,1912,785,27,0 to 168,57,9404,5911,49,15336,28,0,4345,10312,3462,148,631,14414,0,319,15018,601,24,5,1,343,281,1,625,12,17,98,128,98,89,88,57,33,11,0,0 to 97,40,407,105,37,76,107,436,82,107,3,66,0,0,10,631,283,347,625,6,0,22560,21,23217,22581,631,55,1956,0,2011,2.73,25228,686,16370,17375,5,2.7,4.5,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,35.1,34,189,72.7,%,%,%,%,7,3,10,110,66,18,11,1.6,598,10,33,0,33,0,0,0
19,43,85,MARTIN,Martin,Martin,Martin County,FL,157581,7987,166,200,628,855,946,1032,1392,1388,964,392,24,0 to 100,56,3932,3604,451,7892,95,0,418,6593,1410,79,1910,6048,1,28,7864,1882,13,15,0,865,1024,6,1895,72,105,303,352,347,310,197,106,71,45,2,0 to 99,37,657,81,632,525,1042,428,425,297,2,169,1,1,25,1910,1033,871,1895,15,0,14294,78,16294,14372,1910,83,2474,0,2557,3.25,18851,1993,8522,10544,6.7,10.6,25,6/21/2020,6/27/2020,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,48.3,24.4,15.3,13.5,%,%,%,%,45,9,26,299,170,16,9,1.4,1850,25,60,0,226,18,2,0
49,44,87,MONROE,Monroe,Monroe,Monroe County,FL,76325,3824,30,62,244,469,519,649,835,611,296,108,1,0 to 101,54,2002,1812,10,3740,84,0,1298,2063,848,131,219,3564,0,41,3703,184,20,11,4,89,115,0,204,3,7,21,28,34,36,30,29,19,12,0,2 to 100,51,148,8,4,44,59,94,51,38,3,19,2,0,4,219,124,95,204,15,0,5015,64,5298,5079,219,103,2623,1,2727,3.78,8025,322,6187,6551,8.6,4,8.4,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,160,55.6,83.9,41.5,%,%,%,%,17,1,4,41,21,19,10,1.8,204,4,15,0,13,2,0,0
54,45,89,NASSAU,Nassau,Nassau,Nassau County,FL,80578,3353,46,54,254,345,392,457,637,609,383,172,4,0 to 103,56,1810,1351,192,3244,109,0,62,3159,124,38,169,3175,0,9,3235,139,22,6,2,77,84,0,161,2,2,34,29,34,19,17,21,7,4,0,1 to 89,41,104,21,4,32,2,127,32,35,1,17,0,0,1,169,87,82,161,8,0,6435,101,6707,6536,169,19,649,0,668,2.84,7375,188,3824,4021,5,2.5,5.6,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,8,30,145.5,61.9,case,%,%,%,5,1,1,36,17,22,11,0.6,158,1,11,0,5,0,0,0
4,46,91,OKALOOSA,Okaloosa,Okaloosa,Okaloosa County,FL,200737,7253,164,157,592,1079,1039,943,1096,831,738,573,41,0 to 119,51,4378,2835,40,7107,145,1,174,6530,472,78,601,6651,0,1,7107,479,109,8,5,293,295,0,588,6,25,88,135,99,77,76,47,32,15,1,0 to 96,39,419,48,56,65,157,360,71,99,2,58,1,0,6,601,303,298,587,13,1,12102,132,12844,12234,601,28,1068,0,1096,2.55,13940,629,7719,8349,4.2,4.5,8.7,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,69.6,78.6,194,89.7,%,%,%,%,1,4,6,101,59,17,10,1,563,6,38,0,38,1,0,0
64,47,93,OKEECHOBEE,Okeechobee,Okeechobee,Okeechobee County,FL,40572,1818,34,68,259,228,205,226,276,193,179,139,11,0 to 119,49,1061,737,20,1808,10,0,96,1430,315,14,343,1475,0,0,1808,310,31,2,0,174,167,0,341,12,31,73,56,58,42,45,16,7,3,0,0 to 93,34,242,30,31,38,183,120,38,30,0,29,2,0,0,343,168,175,341,2,0,3111,8,3462,3119,343,4,118,0,122,3.28,3584,347,1593,1940,4.8,9.7,19.1,6/21/2020,6/27/2020,YES,YES,NO,NO,did not change,decreased by,increased by,increased by,,20,102.3,2.3,,%,%,%,0,0,0,30,31,9,10,0,333,0,10,0,64,1,1,0
31,48,95,ORANGE,Orange,Orange,Orange County,FL,1321194,69054,1174,1567,6569,10801,10277,10747,10699,7583,3596,1362,4679,0 to 120,46,37603,31099,352,67914,1139,1,876,66155,2458,419,9671,59327,0,56,67861,9387,104,175,5,4475,4965,51,9491,129,216,2271,2643,1596,1297,863,395,193,63,5,0 to 103,32,2448,1228,1694,4121,1493,2112,5886,859,47,439,37,5,56,9671,5069,4550,9490,180,1,121214,957,131971,122171,9671,556,9730,0,10286,5.41,142257,10227,69057,79340,6,7.2,14.8,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,73.8,46,162.2,38.3,%,%,%,%,49,7,61,906,476,10,5,0.6,8837,56,834,0,494,33,4,0
44,49,97,OSCEOLA,Osceola,Osceola,Osceola County,FL,338619,14415,190,388,1124,2111,2077,2381,2399,1807,901,325,712,0 to 155,49,8008,6331,76,14334,81,0,681,12587,1350,217,1833,12528,2,52,14281,1743,37,51,2,885,891,4,1780,30,51,279,440,279,321,211,120,80,20,2,0 to 102,38,720,132,647,281,909,435,436,360,8,190,7,2,24,1833,927,901,1780,53,0,23295,27,25193,23322,1833,103,1760,0,1863,5.53,27056,1936,14288,16278,4.8,7.2,13.4,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,73.7,63.6,259.4,84.4,%,%,%,%,12,9,26,368,197,21,11,1.4,1649,24,184,0,104,11,0,0
6,50,99,PALM BEACH,Palm Beach,Palm Beach,Palm Beach County,FL,1446277,72956,1100,1687,5596,8952,8864,10280,12297,10892,7622,4057,1609,0 to 119,54,39860,32808,288,72174,780,2,2718,64522,9158,376,13389,59214,188,165,71826,13100,148,135,6,6592,6626,30,13248,208,473,1813,2335,2143,1986,1737,1130,868,684,12,0 to 104,43,5425,2269,2119,3435,4443,5150,3655,2349,37,1727,23,13,503,13389,6711,6648,13246,141,2,126136,636,140394,126772,13389,1422,34424,0,35846,3.97,176240,14811,93638,108802,7.5,8.4,20.3,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,decreased by,increased by,decreased by,46.9,12.6,38.1,3.5,%,%,%,%,386,211,516,2386,1750,18,14,3.9,12928,492,461,11,922,79,23,1
8,51,101,PASCO,Pasco,Pasco,Pasco County,FL,510593,14989,288,360,1261,1869,2059,2365,2581,2246,1352,577,31,0 to 119,51,8659,6278,52,14911,78,0,363,13534,1203,127,1780,13170,2,37,14872,1714,53,12,1,893,869,5,1767,32,47,325,340,306,272,206,161,64,26,1,0 to 99,39,890,129,189,559,302,817,648,219,4,126,3,1,17,1780,876,899,1767,13,0,31951,65,33807,32016,1780,67,3815,0,3882,1.73,37689,1847,16985,18871,3.7,4.9,12.3,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,175,55.8,255.8,98.2,%,%,%,%,38,10,18,223,129,13,8,1,1630,17,150,0,111,13,2,0
34,52,103,PINELLAS,Pinellas,Pinellas,Pinellas County,FL,957875,41062,413,601,2939,5302,4739,5878,7647,6940,4210,2301,92,0 to 120,55,23723,17229,110,40717,345,0,2440,36245,5428,392,6020,34972,1,69,40647,5802,145,66,7,3299,2629,19,5947,81,209,1005,1375,767,788,673,483,344,285,10,0 to 104,39,2484,1205,260,1998,396,3199,2352,750,19,634,17,2,154,6020,2674,3327,5947,73,0,83613,272,89933,83885,6020,303,14174,2,14479,2.09,104412,6323,49146,55541,5.8,6.1,15.4,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,40.4,6.4,69.7,16.3,%,%,%,%,467,109,156,769,651,13,11,2.6,5713,149,307,5,375,20,2,0
43,53,105,POLK,Polk,Polk,Polk County,FL,668671,20703,482,566,1715,2756,2776,2960,3268,3075,1954,811,340,0 to 119,51,11866,8653,184,20608,95,0,480,18457,1917,148,3495,17191,1,16,20591,3223,256,15,1,1879,1594,6,3479,53,113,529,654,617,487,416,281,214,130,1,0 to 103,40,1702,488,357,932,881,1503,1095,684,9,457,5,1,93,3495,1601,1888,3479,16,0,41012,79,44604,41091,3495,104,2715,0,2819,3.69,47423,3599,19906,23522,3.5,7.6,17.4,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,53.6,12.1,153.7,47.6,%,%,%,%,290,60,94,693,462,20,14,2.7,3182,92,313,1,236,24,3,0
2,54,107,PUTNAM,Putnam,Putnam,Putnam County,FL,72766,3546,74,123,347,509,440,552,599,431,299,161,11,0 to 118,50,2219,1288,39,3538,8,0,92,3210,335,22,318,3225,1,2,3535,212,106,0,0,177,140,1,318,6,30,55,49,45,43,39,26,18,7,0,1 to 98,38,151,144,15,8,29,272,17,54,0,35,0,0,6,318,140,177,318,0,0,6045,8,6372,6053,318,5,232,0,237,2.11,6609,323,3457,3783,5.2,4.9,9.1,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,36.4,33.3,78.3,18.8,%,%,%,%,2,2,6,54,35,17,12,1.9,297,6,21,0,50,3,0,0
67,55,109,ST. JOHNS,St. Johns,St. Johns,St. Johns County,FL,235503,10433,141,251,881,1125,1502,1714,1853,1668,884,398,16,0 to 119,52,5765,4537,131,10398,35,0,310,9515,661,147,837,9550,12,34,10353,757,64,13,3,411,408,2,821,8,13,194,142,98,135,127,78,33,9,0,0 to 97,41,457,43,30,291,38,467,316,93,4,59,4,0,7,837,416,419,821,16,0,19007,18,19884,19025,837,131,2842,4,2977,4.4,22861,968,12392,13410,5.7,4.2,9.3,6/21/2020,6/27/2020,YES,NO,NO,YES,decreased by,increased by,increased by,increased by,6.5,5.9,161.4,25.1,%,%,%,%,2,1,7,97,63,12,8,0.8,756,7,81,0,45,4,0,0
7,56,111,ST. LUCIE,St. Lucie,St. Lucie,St. Lucie County,FL,305591,10879,191,232,783,1345,1363,1685,1883,1716,1100,548,33,0 to 119,53,6251,4419,209,10732,147,0,493,9236,1475,74,1652,9136,5,86,10641,1565,75,12,0,878,757,5,1640,37,51,209,287,252,291,226,147,87,63,2,0 to 99,44,557,268,141,674,289,575,776,224,1,157,2,0,45,1652,762,885,1640,12,0,20298,135,22093,20433,1652,68,2120,1,2189,3.11,24282,1720,11256,13068,4.3,7.1,15.8,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,56.4,17.4,32,9.5,%,%,%,%,58,23,45,225,159,14,10,2.7,1576,45,76,0,119,4,3,0
50,57,113,SANTA ROSA,Santa Rosa,Santa Rosa,Santa Rosa County,FL,170442,7174,230,267,627,954,1002,1067,1180,1051,547,239,10,0 to 119,49,3937,3210,27,7106,68,0,121,6666,372,86,468,6703,1,2,7103,421,40,7,0,189,272,0,461,4,5,113,86,70,74,54,37,15,10,0,0 to 98,38,348,50,13,50,25,363,73,37,0,28,0,0,9,468,274,194,461,7,0,11722,61,12253,11783,468,18,581,0,599,3.01,12852,486,7284,7773,4.6,3.8,6.8,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,66.7,300,152,96.4,%,%,%,%,3,0,9,37,28,8,6,1.9,442,9,26,0,17,3,2,7
57,58,115,SARASOTA,Sarasota,Sarasota,Sarasota County,FL,412144,13855,165,192,798,1325,1317,1733,2507,2818,2003,956,41,0 to 119,60,7769,5924,162,13604,251,0,536,12694,1351,100,1401,12446,1,7,13599,1307,62,26,6,717,650,2,1369,17,26,176,248,188,179,169,152,140,106,0,0 to 104,47,912,77,115,265,183,852,334,238,15,196,11,2,96,1401,670,729,1369,32,0,33610,216,35232,33826,1401,162,5137,7,5306,3.05,40538,1563,17583,19161,4.6,3.9,11.3,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,171.4,93.1,135.4,39.4,%,%,%,%,63,63,98,253,207,19,15,7,1341,96,60,0,61,3,1,0
30,59,117,SEMINOLE,Seminole,Seminole,Seminole County,FL,455086,18327,236,418,1817,2496,2459,2796,2956,2546,1205,527,871,0 to 119,49,10354,7846,127,18285,42,0,318,17289,831,101,2366,15945,1,15,18270,2298,57,11,0,1228,1125,2,2355,29,48,642,552,326,312,201,135,70,50,1,0 to 100,32,1137,216,206,796,373,794,1188,266,5,161,1,0,16,2366,1129,1235,2355,11,0,32956,30,35379,32986,2366,124,3336,0,3460,3.58,38839,2490,19281,21787,4.8,6.4,13.6,6/21/2020,6/27/2020,NO,NO,NO,NO,increased by,increased by,increased by,increased by,44.6,50.7,119.7,6.6,%,%,%,%,59,6,16,271,162,12,7,0.7,2202,16,164,0,109,9,1,0
29,60,119,SUMTER,Sumter,Sumter,Sumter County,FL,120999,3909,28,28,98,178,188,298,523,1440,910,132,86,0 to 119,69,1927,1793,189,3833,76,0,127,3513,312,60,327,3558,0,24,3809,275,49,2,1,104,220,0,324,1,3,15,12,38,44,45,106,54,9,0,4 to 92,65,248,40,10,26,24,271,29,71,0,48,0,0,17,327,222,105,324,3,0,6947,73,7352,7020,327,41,2156,1,2198,1.87,9550,368,5714,6107,5,3.9,9.4,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,18.2,21.4,133.3,40.4,%,%,%,%,3,1,17,71,48,22,15,5.2,319,17,8,0,5,0,0,3
35,61,121,SUWANNEE,Suwannee,Suwannee,Suwannee County,FL,43924,2358,65,66,200,320,283,280,372,311,239,212,10,0 to 118,54,1486,799,73,2347,11,0,63,1934,641,20,433,1925,0,0,2347,310,112,8,3,259,163,0,422,11,25,57,70,67,59,51,35,34,24,0,0 to 102,43,214,63,85,60,152,203,67,60,1,56,0,0,20,433,168,265,422,11,0,3444,0,3881,3444,433,8,127,0,135,5.93,4016,441,2052,2493,5.7,11,18.7,6/21/2020,6/27/2020,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,25,25,48.4,51.9,%,%,%,%,45,18,20,61,56,15,13,4.6,393,20,40,0,45,2,2,0
3,62,123,TAYLOR,Taylor,Taylor,Taylor County,FL,22098,903,33,20,81,134,116,112,164,142,74,23,4,0 to 118,50,496,376,31,896,7,0,18,762,154,28,74,827,1,1,894,62,11,1,0,25,48,0,73,0,2,15,23,14,2,8,3,7,0,0,6 to 84,32,45,6,18,4,26,43,4,18,0,7,0,0,0,74,48,26,73,1,0,1322,6,1404,1328,74,0,35,0,35,0,1439,74,862,938,4.2,5.1,8.2,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,decreased by,increased by,100,5,18.2,28.3,%,case,%,%,0,0,0,18,7,25,10,0,73,0,1,0,3,0,0,0
39,63,125,UNION,Union,Union,Union County,FL,15239,1193,11,20,62,80,111,139,405,278,73,14,0,0 to 118,59,328,859,6,1193,0,0,20,1133,94,4,61,1131,0,1,1192,57,4,0,0,13,48,0,61,0,3,8,8,2,4,22,12,2,0,0,9 to 80,56,38,20,2,1,3,56,2,10,0,10,0,0,2,61,48,13,61,0,0,2205,0,2266,2205,61,0,24,0,24,0,2290,61,1155,1217,8,2.7,5.1,6/21/2020,6/27/2020,NO,NO,NO,YES,did not change,did not change,increased by,increased by,,,566.7,252.6,,,%,%,0,0,2,10,10,17,17,3.3,58,2,3,0,4,0,0,2
25,64,127,VOLUSIA,Volusia,Volusia,Volusia County,FL,527634,21360,181,320,1281,2255,2331,3064,4367,4031,2194,1047,289,0 to 119,57,11958,8730,672,21261,99,0,403,19954,1317,145,1933,19425,0,2,21259,1765,151,16,1,992,919,5,1916,15,43,323,346,258,282,277,203,100,82,4,0 to 102,43,898,300,345,373,230,1140,546,319,6,210,5,0,54,1933,928,1000,1916,17,0,37032,82,39076,37114,1933,173,7585,0,7758,2.23,46834,2106,27010,29118,5.5,4.5,9.9,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,48.6,66.7,157.1,42.8,%,%,%,%,55,34,54,325,215,17,12,2.8,1745,54,188,0,86,8,1,0
41,65,129,WAKULLA,Wakulla,Wakulla,Wakulla County,FL,31877,1275,14,30,94,139,171,216,245,217,109,39,1,0 to 102,53,721,544,10,1271,4,0,13,1200,201,5,54,1220,0,1,1270,35,17,2,0,30,22,0,52,1,0,10,7,7,13,6,6,3,1,0,3 to 86,45,27,15,3,7,1,44,7,10,0,7,0,0,1,54,22,32,52,2,0,2089,2,2146,2091,54,3,194,0,197,1.52,2343,57,1414,1472,4.6,2.4,4.5,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,1,100,180,3,case,%,%,%,0,0,1,10,7,19,13,1.9,47,1,7,0,4,0,0,0
51,66,131,WALTON,Walton,Walton,Walton County,FL,65858,1710,53,44,114,180,224,250,299,252,159,132,3,0 to 101,54,947,726,37,1641,69,0,37,1529,233,50,211,1498,0,1,1640,159,23,26,3,99,83,0,182,6,11,24,24,40,25,38,23,14,6,0,0 to 101,46,163,12,5,2,49,126,7,33,7,25,2,0,9,211,94,117,182,29,0,3002,40,3258,3042,211,28,926,0,954,2.94,4212,239,2424,2664,4,5.7,14,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,200,133.3,21.7,7.5,%,%,%,%,4,9,9,40,27,19,13,4.3,210,9,1,0,23,2,0,0
53,67,133,WASHINGTON,Washington,Washington,Washington County,FL,24566,928,12,16,61,98,115,147,196,129,99,55,0,0 to 119,55,547,359,22,922,6,0,33,748,148,14,110,815,0,3,919,89,19,2,0,57,51,0,108,0,2,7,13,12,13,22,18,16,7,0,9 to 99,58,76,23,1,8,1,98,9,12,0,20,0,0,12,110,51,59,108,2,0,1709,4,1824,1713,110,1,71,0,72,1.39,1896,111,886,1000,4.1,5.9,12,6/21/2020,6/27/2020,NO,NO,NO,YES,increased by,increased by,increased by,increased by,300,100,114.3,92.2,%,%,%,%,17,11,12,12,20,11,19,10.9,106,12,4,0,3,0,0,0
99,999,999,UNKNOWN,Unknown,Unknown,Unknown,FL,0,1402,0,4,66,156,183,196,182,138,212,263,2,6 to 119,59,954,440,8,137,1265,0,3,1389,10,12,143,1257,1,1,135,13,0,128,2,6,7,0,13,0,3,11,35,27,31,16,7,5,8,0,12 to 82,36,1,2,0,10,2,0,11,0,2,0,0,0,0,143,73,69,13,130,0,1018,1135,2309,2153,143,35,351,0,386,9.07,2695,178,1608,1788,,6.6,12.7,6/21/2020,6/27/2020,,,,,,,,,,,,,,,,,0,0,0,2,0,2,0,0,139,0,4,0,4,0,0,0
