OBJECTID_1,DEPCODE,FIPS,COUNTYNAME,County_1,County2,County3,State,CountyPopulation,NumPeopleTested,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRang,PUIAgeMedi,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRe,PUIFLResOu,PUIContNo,PUIContUnk,PUITravelN,PUITravelY,TPositive,TNegative,TInconc,TPending,T_Total_Re,T_LabPriva,T_LabDOH_R,T_LabPri_1,T_LabDOH_N,C_Female,C_Male,C_SexUnkn,C_AllResTy,C_Age_0_4,C_Age_5_14,C_Age_15_2,C_Age_25_3,C_Age_35_4,C_Age_45_5,C_Age_55_6,C_Age_65_7,C_Age_75_8,C_Age_85pl,C_Age_Unkn,C_AgeRange,C_AgeMedia,C_RaceWhit,C_RaceBlac,C_RaceOthe,C_RaceUnkn,C_Hispanic,C_Hispan_1,C_Hispan_2,C_EDYes_Re,C_EDYes_No,C_HospYesRES,C_HospYesNONRES,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFL,T_total,T_negative,T_positive,Anitbody_Positive,Antibody_Negative,Antibody_Inconclusive,Antibody_tested,Antibody_PctPos,Tests_AllSources,Postive_AllSources,Negative_Allsources,TestedPeople_AllSources,Percent_PopTest,Percent_PosTests,Percent_PositivePeople,Start,End,M_ILI,M_COVID,M_PosTests,M_PctPos,D_ILI,D_COVID,D_PosTests,D_PctPos,P_ILI,P_COVID,P_PosTests,P_PctPos,Text_ILI,Text_COVID,Text_PosTests,Text_PctPos,C_LTCF_Cases,C_LTCF_Deaths,ALL_DEATHS,ALL_ER,ALL_HOSPITAL,Perc_ER,Perc_Hosp,Perc_Died,Cases_Yesterday,Deaths_Yesterday,C_deltaCases,C_DeltaDeaths,C_Pediatric_Cases,C_Pedia_ER,C_Pedia_Hosp,C_PrisonDeaths,C_Delta2,C_Trend1,C_Trend2
37,34,67,LAFAYETTE,Lafayette,Lafayette,Lafayette County,FL,8744,392,7,3,47,49,43,40,47,54,57,44,1,0 to 119,56,0,245,138,9,392,0,0,11,49,360,392,61,331,0,0,392,54,7,0,0,0,30,28,2,3,7,12,5,10,10,8,2,2,0,3 to 98,47,34,11,6,10,10,41,10,13,0,4,0,0,0,61,28,30,61,0,0,645,0,708,645,61,0,14,0,14,0,722,61,75,798,9.1,8.4,15.6,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,decreased by,decreased by,increased by,increased by,75,75,240,79.9,%,%,%,%,0,0,0,13,4,22,7,0,56,0,5,0,6,0,0,0,0,0,0
27,35,69,LAKE,Lake,Lake,Lake County,FL,335362,17644,268,325,1231,1863,1838,2271,2806,3014,2101,693,1234,0 to 103,56,31,9291,7346,976,17499,145,0,242,933,16630,17597,2783,14814,0,47,17454,2735,25,23,0,27,1403,1321,43,84,473,545,414,442,374,219,139,46,4,0 to 103,40,840,306,362,1252,356,981,1423,251,12,152,5,1,27,2783,1333,1413,2760,23,0,42210,120,45141,42330,2783,111,5096,0,5207,2.13,50348,2894,7879,40401,12,5.7,16.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,13.1,6.6,6.5,6.4,%,%,%,%,27,6,28,263,157,10,6,1,2645,27,138,0,183,5,1,0,125,20,2
46,36,71,LEE,Lee,Lee,Lee County,FL,718679,34177,441,668,3196,4620,4489,4907,5440,5298,3475,1578,65,0 to 119,52,144,19213,14635,185,33109,1067,1,1112,3750,29458,34160,10631,23527,2,17,33091,10093,342,190,6,140,5386,4896,169,326,1703,2058,1696,1644,1300,819,534,372,10,0 to 101,41,4740,1106,335,4254,2636,3361,4438,1368,17,742,15,4,203,10631,4999,5474,10434,196,1,68545,868,80067,69413,10631,353,7799,1,8153,4.33,88220,10984,18430,76473,10.6,12.5,32.1,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,decreased by,decreased by,increased by,decreased by,23.3,20.5,14.4,28.6,%,%,%,%,251,124,207,1385,757,14,8,1.9,10344,188,287,15,739,62,9,0,11,40,31
10,37,73,LEON,Leon,Leon,Leon County,FL,288102,14939,213,389,2399,2514,2122,2141,2276,1793,701,349,42,0 to 119,43,26,7763,7030,120,14682,256,1,308,1013,13698,14928,2520,12406,2,11,14670,2440,26,51,3,26,1289,1149,20,96,1042,497,279,216,216,101,33,10,10,0 to 105,25,678,701,94,993,149,1049,1268,149,12,67,10,7,10,2520,1177,1315,2465,54,1,37709,198,40509,37907,2520,53,2046,0,2099,2.53,42608,2573,4566,31955,11.1,6,17.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,decreased by,decreased by,decreased by,decreased by,10,19.5,16.8,9,%,%,%,%,47,2,17,161,77,7,4,0.7,2448,8,72,2,177,9,2,0,33,-6,2
28,38,75,LEVY,Levy,Levy,Levy County,FL,39961,1922,32,34,200,248,213,262,365,286,198,82,2,0 to 118,54,1,1103,801,17,1918,4,0,58,364,1438,1922,282,1640,0,0,1918,252,27,0,3,1,109,168,3,4,58,53,41,37,39,28,12,6,1,2 to 99,41,120,22,99,38,110,132,37,31,0,20,0,0,2,282,170,110,279,3,0,3836,1,4126,3837,282,3,157,0,160,1.88,4286,285,439,4004,10,6.6,14.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,66.7,50,45.9,2.8,%,%,%,%,2,1,2,31,20,11,8,0.7,273,2,9,0,12,1,0,0,1,0,1
13,39,77,LIBERTY,Liberty,Liberty,Liberty County,FL,8365,2282,7,10,175,697,565,409,278,96,30,7,8,0 to 105,38,0,204,2071,7,2282,0,0,4,275,2145,2282,277,2005,0,0,2282,272,4,0,0,0,25,251,3,4,29,65,58,65,43,7,1,1,0,0 to 85,40,161,102,5,8,8,181,87,10,0,5,0,0,1,276,251,25,276,0,0,2349,0,2627,2349,276,1,13,0,14,7.14,2641,277,290,4578,54.7,10.5,12.1,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,50,50,36.4,53.4,%,%,%,%,0,0,1,10,5,4,2,0.4,276,1,0,0,14,0,0,1,215,0,0
12,40,79,MADISON,Madison,Madison,Madison County,FL,18474,1401,71,67,145,167,183,193,203,197,113,56,6,0 to 99,49,0,891,505,5,1375,26,0,48,407,854,1400,382,1018,0,1,1374,230,146,6,0,0,238,138,25,23,49,53,59,61,57,28,9,18,0,0 to 98,42,77,259,20,20,21,304,51,71,0,17,0,1,4,382,140,242,376,6,0,2720,20,3130,2740,382,0,58,0,58,0,3188,382,440,2858,15.5,12,27.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,75,133.3,53.4,1.6,%,%,%,%,8,3,5,71,17,19,5,1.3,367,4,15,0,62,4,1,0,20,0,0
21,41,81,MANATEE,Manatee,Manatee,Manatee County,FL,373853,19556,346,581,1621,2211,2270,2596,3397,3498,2130,802,104,0 to 119,55,38,10957,8292,269,19266,290,0,1182,1368,16865,19554,5420,14130,4,2,19260,5300,65,54,0,36,2792,2533,106,311,874,990,896,791,653,399,251,147,1,0 to 101,39,2175,429,421,2340,1239,1555,2571,272,5,363,3,2,140,5419,2555,2822,5365,54,0,51847,234,57534,52081,5419,150,4603,0,4753,3.16,62287,5569,10023,43861,11.7,8.9,28.5,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,14.8,34.9,41.6,2.1,%,%,%,%,154,90,142,277,366,6,7,2.6,5266,140,153,0,558,3,1,0,9,6,5
24,42,83,MARION,Marion,Marion,Marion County,FL,348371,17140,205,303,1280,2094,2058,2470,2828,3059,2012,802,29,0 to 168,55,24,10343,6733,40,17112,28,0,4510,1730,12733,17008,1776,15232,0,132,16981,1728,40,5,1,17,898,847,24,52,278,349,305,269,228,157,84,27,1,0 to 97,40,1136,250,125,257,304,1187,277,269,3,174,0,0,15,1774,848,903,1768,6,0,29950,20,31761,29970,1774,63,2442,0,2505,2.51,34266,1837,4218,36521,10.5,5.4,10.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,73,71.3,87.4,2.2,%,%,%,%,24,3,15,272,174,16,10,0.8,1642,15,132,0,99,5,0,0,116,-11,3
19,43,85,MARTIN,Martin,Martin,Martin County,FL,157581,9085,200,296,794,1041,1133,1197,1501,1470,1016,413,24,0 to 100,53,1,4501,4156,427,8987,98,0,644,1784,6553,9046,2901,6144,1,39,8948,2867,15,18,0,1,1342,1525,97,177,461,524,513,462,293,183,121,66,3,0 to 99,38,1053,147,865,817,1504,757,621,435,3,241,2,1,42,2900,1535,1350,2882,18,0,17663,77,20671,17740,2900,104,2892,0,2996,3.47,23667,3004,5793,21088,13.4,12.7,33.1,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,41.7,34.2,4.7,15,%,%,%,%,78,16,43,438,243,16,9,1.5,2864,42,36,0,351,27,3,0,6,-5,11
49,44,87,MONROE,Monroe,Monroe,Monroe County,FL,76325,4395,60,87,310,592,610,746,905,662,312,109,2,0 to 101,52,2,2267,2111,15,4304,91,0,1355,734,3286,4357,641,3716,0,38,4269,597,23,17,4,1,273,341,16,24,66,125,106,111,79,68,32,13,1,0 to 100,43,324,20,13,263,152,200,268,89,5,35,4,0,6,641,352,283,620,21,0,7445,66,8155,7511,641,106,2928,1,3035,3.49,11190,747,3569,11749,15.4,6.7,17,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,7.7,10.3,52.2,15.2,%,%,%,%,5,1,6,94,39,15,7,0.9,611,6,30,0,47,8,0,0,0,4,1
54,45,89,NASSAU,Nassau,Nassau,Nassau County,FL,80578,3840,60,73,362,424,463,543,703,637,393,178,4,0 to 103,54,4,2078,1589,169,3717,123,0,140,441,3377,3830,571,3259,0,10,3708,524,24,20,2,3,272,273,8,14,129,94,92,86,76,45,14,12,0,0 to 94,40,321,62,28,137,32,369,147,89,1,34,0,0,3,570,281,286,548,22,0,9409,100,10087,9509,570,23,822,0,845,2.72,10932,593,1393,8505,10.6,5.4,15.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,did not change,decreased by,increased by,increased by,,16.7,44.9,11.2,,%,%,%,5,1,3,90,34,16,6,0.5,546,2,24,1,46,6,0,0,4,-2,1
4,46,91,OKALOOSA,Okaloosa,Okaloosa,Okaloosa County,FL,200737,8104,225,183,764,1263,1157,1052,1176,896,758,586,44,0 to 119,49,38,4805,3199,62,7952,151,1,257,934,7209,8075,1446,6629,0,29,7924,1291,134,15,5,36,758,625,19,44,261,312,218,179,162,118,77,51,4,0 to 103,38,771,122,99,433,239,664,522,141,3,80,1,0,10,1445,635,768,1424,20,1,17238,131,18836,17369,1445,34,1344,0,1378,2.47,20214,1479,2790,17528,8.7,7.3,18.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,increased by,17.9,15,20.8,29.1,%,%,%,%,66,4,10,144,81,10,6,0.7,1385,10,60,0,86,2,0,0,8,-1,1
64,47,93,OKEECHOBEE,Okeechobee,Okeechobee,Okeechobee County,FL,40572,2089,44,89,305,285,251,255,311,204,189,144,12,0 to 119,47,0,1188,879,22,2078,11,0,152,423,1605,2088,581,1507,0,1,2077,530,48,3,0,0,285,291,18,48,112,105,98,68,78,23,19,11,1,0 to 94,35,362,60,69,87,260,218,100,68,0,52,2,0,2,581,292,287,578,3,0,4079,8,4675,4087,581,5,151,0,156,3.21,4831,586,732,4332,10.7,12.1,28.1,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,did not change,increased by,increased by,7.1,,37.2,26.2,%,,%,%,8,0,2,68,54,12,10,0.3,566,2,15,0,97,3,1,0,44,3,2
31,48,95,ORANGE,Orange,Orange,Orange County,FL,1321194,79023,1369,1872,8450,13318,12046,12227,11731,8071,3843,1471,4625,0 to 120,45,176,42649,35881,317,77747,1275,1,1457,3173,74232,78743,19378,59364,1,280,77468,18940,121,311,5,159,9339,9549,283,479,4094,5092,3315,2722,1880,884,445,169,14,0 to 106,34,4264,2498,2835,9464,2480,3839,12742,1132,50,578,39,5,85,19377,9718,9478,19060,316,1,167004,950,187559,167954,19377,704,12877,0,13581,5.18,201140,20081,32255,171067,12.9,10,25.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,17.3,32.4,8,22,%,%,%,%,131,10,90,1182,617,7,4,0.5,18937,83,440,2,1111,52,6,0,25,7,24
44,49,97,OSCEOLA,Osceola,Osceola,Osceola County,FL,338619,17215,253,520,1548,2765,2654,2843,2669,1957,972,344,690,0 to 155,47,31,9436,7676,72,17113,102,0,1226,1700,14858,17153,4575,12576,2,62,17050,4459,42,72,2,29,2285,2182,67,164,687,1099,832,775,482,276,153,38,2,0 to 102,37,1434,237,1289,1541,1774,772,1955,469,9,237,7,2,37,4575,2233,2307,4501,74,0,33481,27,38160,33508,4575,145,2683,0,2828,5.13,40988,4720,7258,37134,11,11.5,27.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,14,10.3,8.2,14.9,%,%,%,%,13,9,39,478,244,11,6,0.9,4442,31,133,6,302,15,0,0,12,-9,8
6,50,99,PALM BEACH,Palm Beach,Palm Beach,Palm Beach County,FL,1446277,82416,1341,2083,7098,10893,10436,11693,13465,11503,7969,4306,1629,0 to 119,52,52,44727,37384,253,81560,854,2,4122,8193,68433,82225,22280,59764,181,191,81193,21881,185,207,6,46,11105,10900,382,812,3229,4225,3659,3314,2825,1674,1184,944,31,0 to 105,41,8250,3508,3104,7204,6440,8017,7609,2885,42,2088,27,14,624,22279,11012,11203,22064,213,2,167023,636,190276,167659,22279,1726,41230,0,42956,4.02,233232,24005,63510,207406,14.3,10.3,29.1,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,21.1,34.8,20.2,3.6,%,%,%,%,675,251,638,2927,2115,14,10,2.9,21806,611,473,13,1606,106,35,2,371,30,61
8,51,101,PASCO,Pasco,Pasco,Pasco County,FL,510593,17590,346,454,1685,2362,2457,2794,2902,2471,1471,618,30,0 to 119,50,31,9962,7530,67,17502,88,0,768,2202,14746,17547,4189,13356,2,43,17457,4082,84,22,1,31,2078,2043,70,121,711,805,682,662,503,364,186,84,1,0 to 99,40,2254,260,384,1268,673,1984,1509,471,8,287,4,1,34,4189,2054,2090,4166,23,0,44069,65,48358,44134,4189,91,4613,0,4704,1.93,53062,4280,8802,39798,7.8,8.1,24.3,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,increased by,decreased by,increased by,decreased by,4.6,6,13.8,18,%,%,%,%,78,13,35,479,291,12,7,0.8,4060,29,129,5,284,29,4,0,108,7,8
34,52,103,PINELLAS,Pinellas,Pinellas,Pinellas County,FL,957875,46770,485,782,3787,6485,5583,6716,8490,7382,4519,2452,89,0 to 120,54,26,26678,19959,107,46414,356,0,3331,4253,36889,46727,11755,34971,1,43,46370,11488,181,78,7,22,6222,5390,150,384,1852,2577,1604,1627,1518,923,660,451,8,0 to 104,40,5078,2023,634,3934,881,6195,4593,1275,20,971,18,2,262,11754,5439,6258,11669,85,0,114730,268,126834,114998,11754,376,17458,2,17836,2.11,144670,12130,29213,111290,11.6,8.4,25.9,7/5/2020 5:00,7/11/2020 5:00,YES,YES,NO,NO,decreased by,decreased by,decreased by,decreased by,3,40.8,5.5,22.6,%,%,%,%,815,162,264,1295,989,12,9,2.2,11442,236,312,26,731,43,5,0,28,22,56
43,53,105,POLK,Polk,Polk,Polk County,FL,668671,25127,605,789,2407,3704,3577,3633,3736,3383,2073,886,334,0 to 119,48,105,14020,10820,182,25019,108,0,947,2620,21600,25102,7882,17219,1,25,24993,7171,681,24,5,105,4027,3709,147,321,1207,1589,1423,1153,885,595,351,209,1,0 to 103,39,3452,1248,656,2496,1806,3014,3032,980,10,596,5,1,151,7881,3721,4044,7852,29,0,57888,75,65923,57963,7881,143,3514,0,3657,3.91,69580,8024,11396,53861,8.1,11.5,31.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,2.6,22.6,21,15.8,%,%,%,%,441,74,152,990,601,13,8,1.9,7630,141,251,10,657,45,7,0,315,6,36
2,54,107,PUTNAM,Putnam,Putnam,Putnam County,FL,72766,4018,90,173,436,605,513,606,647,458,313,164,13,0 to 118,48,10,2426,1528,54,4010,8,0,126,327,3318,4015,835,3179,1,3,4006,473,362,0,0,9,410,397,20,80,151,151,125,106,93,57,35,15,2,0 to 100,36,403,239,93,100,156,559,120,122,0,64,0,0,7,835,397,410,835,0,0,8264,8,9113,8272,835,6,315,0,321,1.87,9434,841,1150,8351,11.5,8.9,20.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,decreased by,decreased by,14.3,24.5,8.7,31.7,%,%,%,%,5,3,7,122,64,15,8,0.8,775,7,60,0,130,8,0,0,71,-6,1
50,57,113,SANTA ROSA,Santa Rosa,Santa Rosa,Santa Rosa County,FL,170442,8251,256,315,960,1136,1127,1237,1282,1098,580,250,10,0 to 119,47,8,4537,3668,38,8180,71,0,245,975,7208,8250,1413,6837,0,1,8179,1341,61,10,0,8,699,687,20,31,419,255,178,210,145,81,48,25,0,0 to 101,34,930,89,33,350,37,973,392,69,0,82,1,0,11,1412,691,705,1402,10,0,16020,60,17501,16080,1412,21,760,0,781,2.69,18282,1433,2173,17281,10.1,7.8,17.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,decreased by,increased by,decreased by,14.3,8.2,16.3,23.9,%,%,%,%,25,0,11,69,83,5,6,0.8,1379,11,33,0,120,7,4,7,121,-2,2
57,58,115,SARASOTA,Sarasota,Sarasota,Sarasota County,FL,412144,15824,182,264,1175,1690,1605,2033,2765,2979,2077,1011,43,0 to 119,58,39,8790,6850,145,15567,257,0,649,912,13861,15811,3334,12476,1,13,15554,3225,69,34,6,39,1702,1550,32,92,562,609,480,471,411,298,217,160,2,0 to 104,42,1462,180,228,1424,328,1322,1644,301,17,272,11,2,100,3334,1572,1720,3294,40,0,45880,214,49449,46094,3334,190,6280,4,6474,2.93,55923,3524,9614,38096,9.2,6.3,22.3,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,2.9,25.9,29.9,15.5,%,%,%,%,138,65,102,318,283,10,9,3.1,3219,100,115,0,211,5,4,0,3,12,2
30,59,117,SEMINOLE,Seminole,Seminole,Seminole County,FL,455086,20595,283,493,2208,2946,2808,3138,3226,2690,1315,626,862,0 to 119,48,19,11597,8840,139,20548,47,0,511,1188,19111,20567,4538,16028,1,28,20520,4459,61,16,0,10,2435,2061,58,116,1016,1003,651,635,461,273,178,145,0,0 to 104,36,1728,418,434,1940,524,1225,2771,380,5,213,1,0,25,4536,2067,2445,4520,16,0,44489,30,49099,44519,4536,152,4273,0,4425,3.44,53524,4688,8811,45559,10,8.8,22.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,4.2,14.6,8.6,20.1,%,%,%,%,143,7,25,385,214,9,5,0.6,4466,24,70,1,250,18,2,0,11,27,5
67,55,109,ST. JOHNS,St. Johns,St. Johns,St. Johns County,FL,235503,11966,185,309,1225,1352,1736,1985,2050,1762,929,415,18,0 to 119,50,85,6482,5258,141,11922,44,0,475,1291,10396,11889,2019,9859,11,77,11835,1812,182,21,4,20,985,972,25,52,503,314,277,329,282,140,71,25,1,0 to 98,39,1132,98,89,675,119,1113,762,172,4,102,5,0,12,2019,984,998,1994,25,0,26335,17,28400,26352,2019,207,3825,3,4035,5.13,32435,2226,5844,27813,11.8,6.9,18.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,7.7,18,10.7,17.9,%,%,%,%,8,1,12,176,107,9,6,0.6,1905,12,114,0,151,5,1,0,5,-1,4
7,56,111,ST. LUCIE,St. Lucie,St. Lucie,St. Lucie County,FL,305591,12910,234,316,1038,1681,1710,2021,2154,1885,1204,628,39,0 to 119,52,69,7459,5185,197,12761,149,0,752,1825,10363,12725,3134,9584,7,185,12569,3013,105,16,0,24,1691,1394,55,121,434,561,516,522,399,271,148,99,8,0 to 104,42,1019,537,300,1262,603,1065,1450,314,1,246,2,1,64,3134,1403,1698,3118,16,0,26610,130,29912,26740,3134,89,2634,1,2724,3.27,32636,3223,5768,28174,9.2,9.9,25,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,12,0.6,27.5,10.2,%,%,%,%,83,34,65,315,248,11,8,2.1,3061,64,73,0,248,11,6,0,49,5,10
29,60,119,SUMTER,Sumter,Sumter,Sumter County,FL,120999,4307,37,37,127,209,222,341,585,1535,984,145,85,0 to 119,69,2,2141,1987,177,4230,77,0,215,411,3681,4282,681,3601,0,25,4205,621,55,4,1,2,282,385,1,12,41,43,73,89,102,188,110,22,0,4 to 92,63,401,84,21,170,34,459,183,141,1,85,0,0,18,681,387,285,676,5,0,11859,72,12623,11931,681,50,2632,1,2683,1.86,15306,731,3313,11247,9.3,4.8,17,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,decreased by,decreased by,increased by,decreased by,37,30.6,134,34.3,%,%,%,%,7,1,18,142,85,21,13,2.6,679,18,2,0,16,2,0,3,123,5,1
35,61,121,SUWANNEE,Suwannee,Suwannee,Suwannee County,FL,43924,2668,88,98,258,360,332,325,400,329,251,216,11,0 to 118,51,0,1642,949,77,2652,16,0,96,578,1798,2668,761,1907,0,0,2652,630,115,13,3,0,421,314,32,55,119,114,117,106,81,59,49,28,1,0 to 102,40,364,110,160,111,259,360,126,111,1,70,0,0,22,761,320,431,745,16,0,4400,0,5164,4400,761,9,165,0,174,5.17,5338,770,926,5510,12.5,14.4,28.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,decreased by,decreased by,decreased by,3.6,26.4,32.4,17.1,%,%,%,%,65,20,22,112,70,15,10,2.9,750,22,11,0,113,7,3,0,4,0,1
3,62,123,TAYLOR,Taylor,Taylor,Taylor County,FL,22098,1013,33,24,105,154,143,132,173,146,75,24,4,0 to 118,47,0,566,416,31,1005,8,0,24,211,723,1012,149,862,1,1,1003,121,26,2,0,0,74,72,0,5,32,39,27,16,17,5,8,0,0,6 to 84,34,77,39,20,11,26,107,14,30,0,10,0,0,1,149,72,76,147,2,0,1648,6,1806,1654,149,0,41,0,41,0,1847,149,190,2065,9.3,8.1,14.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,25,66.7,50,7.4,%,%,%,%,0,0,1,30,10,21,7,0.7,143,1,6,0,7,0,0,0,6,0,0
39,63,125,UNION,Union,Union,Union County,FL,15239,1259,13,28,82,84,120,145,412,287,74,14,0,0 to 118,59,0,353,900,6,1259,0,0,30,83,1107,1258,120,1138,0,1,1258,96,24,0,0,0,35,85,1,8,26,13,11,8,28,22,3,0,0,4 to 80,47,74,32,4,10,5,102,13,14,0,10,0,0,2,120,85,35,120,0,0,2574,0,2695,2574,120,0,30,0,30,0,2725,120,150,2546,16.7,4.4,9.5,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,increased by,did not change,increased by,increased by,100,,36.4,6.9,%,,%,%,0,0,2,14,10,12,9,1.7,114,2,6,0,17,1,0,2,39,0,0
68,999,999,UNKNOWN,Unknown,Unknown,Unknown,FL,0,1571,4,9,109,202,213,227,193,141,212,258,3,0 to 119,56,14,1017,534,6,197,1374,0,4,21,1529,1571,328,1242,1,0,196,73,0,252,3,9,24,40,4,8,54,82,60,64,30,11,8,6,1,0 to 82,32,24,9,0,40,30,2,41,0,3,0,2,1,0,328,171,144,73,255,0,2300,1085,3730,3385,328,926,472,0,24608,3.76,28338,1254,800,27750,,4.4,79.8,7/5/2020 5:00,7/11/2020 5:00,,,,,,,,,,,,,,,,,0,2,1,3,2,1,1,0.3,318,0,10,0,22,0,0,0,0,0,1
25,64,127,VOLUSIA,Volusia,Volusia,Volusia County,FL,527634,23705,222,425,1659,2712,2661,3413,4680,4240,2307,1100,286,0 to 119,56,14,13247,9828,616,23593,112,0,769,1635,21063,23686,4164,19522,0,19,23574,3798,335,26,4,11,2182,1933,50,137,676,799,579,607,566,396,208,136,9,0 to 102,42,1759,545,770,1059,572,2187,1374,541,7,322,5,0,78,4163,1947,2198,4133,30,0,47954,81,52252,48035,4163,196,8523,0,8719,2.25,60971,4359,12687,56091,10.6,7.1,18.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,did not change,increased by,increased by,decreased by,,7.1,50.9,1.9,,%,%,%,167,45,78,548,327,14,8,1.9,3972,78,191,0,256,16,3,0,174,2,19
41,65,129,WAKULLA,Wakulla,Wakulla,Wakulla County,FL,31877,1427,20,37,126,170,195,239,265,223,112,39,1,0 to 102,52,0,797,620,10,1422,5,0,35,163,1160,1427,164,1263,0,0,1422,137,24,2,1,0,80,81,1,3,36,32,27,29,21,9,5,1,0,3 to 86,39,93,35,6,27,7,123,31,22,0,9,0,0,1,164,82,82,161,3,0,2939,2,3108,2941,164,3,227,0,230,1.3,3338,167,391,3084,9.7,5,11.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,100,66.7,32.3,22.2,%,%,%,%,0,0,1,22,9,14,6,0.6,137,1,27,0,7,1,0,0,14,0,0
51,66,131,WALTON,Walton,Walton,Walton County,FL,65858,2213,55,60,247,287,312,319,358,267,171,134,3,0 to 101,49,1,1187,990,35,2103,110,0,82,272,1509,2213,622,1591,0,0,2103,539,24,56,3,1,265,296,7,21,138,109,108,76,92,37,27,7,0,0 to 101,38,469,42,9,43,122,408,33,65,9,38,2,0,10,622,324,296,563,59,0,4575,51,5252,4626,622,32,1051,0,1083,2.95,6335,654,1673,5509,8.4,10.3,29.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,did not change,decreased by,increased by,increased by,,57.1,133,58.4,,%,%,%,27,9,10,74,40,12,7,1.6,582,10,40,0,47,2,0,0,4,2,1
53,67,133,WASHINGTON,Washington,Washington,Washington County,FL,24566,1049,15,23,76,118,130,167,221,140,104,55,0,0 to 119,54,7,611,412,19,1041,8,0,40,227,793,1046,205,841,0,3,1038,171,29,4,0,7,99,94,1,5,22,29,22,30,38,27,22,8,0,3 to 99,54,99,50,6,45,2,146,52,21,0,24,0,0,13,204,96,101,200,4,0,2140,4,2349,2144,204,4,82,0,86,4.65,2435,208,287,2178,8.9,8.5,19.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,increased by,133.3,14.3,310,33.7,%,%,%,%,16,12,13,21,24,11,12,6.4,191,13,13,0,8,0,0,0,8,1,0
