OBJECTID_1,DEPCODE,FIPS,COUNTYNAME,County_1,County2,County3,State,CountyPopulation,NumPeopleTested,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRang,PUIAgeMedi,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRe,PUIFLResOu,PUIContNo,PUIContUnk,PUITravelN,PUITravelY,TPositive,TNegative,TInconc,TPending,T_Total_Re,T_LabPriva,T_LabDOH_R,T_LabPri_1,T_LabDOH_N,C_Female,C_Male,C_SexUnkn,C_AllResTy,C_Age_0_4,C_Age_5_14,C_Age_15_2,C_Age_25_3,C_Age_35_4,C_Age_45_5,C_Age_55_6,C_Age_65_7,C_Age_75_8,C_Age_85pl,C_Age_Unkn,C_AgeRange,C_AgeMedia,C_RaceWhit,C_RaceBlac,C_RaceOthe,C_RaceUnkn,C_Hispanic,C_Hispan_1,C_Hispan_2,C_EDYes_Re,C_EDYes_No,C_HospYesRES,C_HospYesNONRES,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFL,T_total,T_negative,T_positive,Anitbody_Positive,Antibody_Negative,Antibody_Inconclusive,Antibody_tested,Antibody_PctPos,Tests_AllSources,Postive_AllSources,Negative_Allsources,TestedPeople_AllSources,Percent_PopTest,Percent_PosTests,Percent_PositivePeople,Start,End,M_ILI,M_COVID,M_PosTests,M_PctPos,D_ILI,D_COVID,D_PosTests,D_PctPos,P_ILI,P_COVID,P_PosTests,P_PctPos,Text_ILI,Text_COVID,Text_PosTests,Text_PctPos,C_LTCF_Cases,C_LTCF_Deaths,ALL_DEATHS,ALL_ER,ALL_HOSPITAL,Perc_ER,Perc_Hosp,Perc_Died,Cases_Yesterday,Deaths_Yesterday,C_deltaCases,C_DeltaDeaths,C_Pediatric_Cases,C_Pedia_ER,C_Pedia_Hosp,C_PrisonDeaths,C_Delta2
37,34,67,LAFAYETTE,Lafayette,Lafayette,Lafayette County,FL,8744,385,7,3,47,48,43,40,43,52,57,44,1,0 to 119,56,239,137,9,385,0,0,11,329,27,1,56,329,0,0,385,49,7,0,0,25,28,3,56,2,3,7,11,5,10,7,7,2,2,0,3 to 98,45,33,9,6,8,10,37,9,13,0,4,0,0,0,56,28,25,56,0,0,644,0,702,644,56,0,14,0,14,0,716,56,343,399,4.6,7.8,14.5,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,decreased by,decreased by,increased by,increased by,75,75,240,79.9,%,%,%,%,0,0,0,13,4,24,8,0,53,0,3,0,6,0,0,0,0
27,35,69,LAKE,Lake,Lake,Lake County,FL,335362,17511,265,312,1214,1837,1820,2248,2788,3002,2096,691,1238,0 to 103,56,9224,7276,1011,17362,149,0,239,16355,891,106,2645,14818,0,48,17316,2593,25,27,0,1338,1245,35,2618,39,71,459,519,396,419,355,209,130,44,4,0 to 103,40,813,296,347,1162,342,960,1316,247,12,148,5,1,27,2645,1257,1352,2618,27,0,41587,120,44381,41707,2645,111,5096,0,5207,2.13,49588,2756,19914,22718,6.8,5.6,15.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,13.1,6.6,6.5,6.4,%,%,%,%,27,6,28,259,153,10,6,1.1,2517,27,128,0,165,5,1,0,125
46,36,71,LEE,Lee,Lee,Lee County,FL,718679,33886,435,647,3160,4573,4442,4866,5397,5268,3462,1571,65,0 to 119,52,19061,14478,347,32823,1062,1,1094,29101,4364,196,10344,23523,2,17,32805,9813,340,185,6,5236,4748,169,10153,162,306,1668,2009,1653,1601,1257,790,523,365,10,0 to 101,41,4570,1082,306,4195,2531,3230,4392,1339,17,732,15,4,188,10344,4848,5320,10152,191,1,67118,868,78355,67986,10344,353,7799,1,8153,4.33,86508,10697,31322,42039,5.8,12.4,31.6,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,decreased by,decreased by,increased by,decreased by,23.3,20.5,14.4,28.6,%,%,%,%,251,124,192,1356,747,14,8,1.9,10123,187,221,1,704,62,9,0,11
10,37,73,LEON,Leon,Leon,Leon County,FL,288102,14864,210,385,2380,2498,2110,2134,2266,1791,699,349,42,0 to 119,44,7719,6996,149,14608,255,1,303,13577,1106,109,2448,12402,2,12,14595,2369,26,50,3,1247,1117,31,2395,18,92,1024,483,267,210,205,98,31,10,10,0 to 105,25,648,664,91,992,141,1005,1249,147,12,65,10,7,8,2448,1144,1273,2394,53,1,37182,198,39909,37380,2448,53,2046,0,2099,2.53,42008,2501,14448,16963,5.9,6,16.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,decreased by,decreased by,decreased by,decreased by,10,19.5,16.8,9,%,%,%,%,47,2,15,159,75,7,4,0.6,2348,8,100,0,169,9,2,0,32
28,38,75,LEVY,Levy,Levy,Levy County,FL,39961,1912,32,34,198,247,212,262,362,284,197,82,2,0 to 118,54,1095,799,18,1908,4,0,57,1497,467,10,273,1639,0,0,1908,243,27,0,3,101,167,2,270,3,4,57,52,40,37,36,26,11,6,1,2 to 99,40,113,21,99,37,109,124,37,31,0,20,0,0,2,273,169,102,270,3,0,3787,1,4068,3788,273,3,157,0,160,1.88,4228,276,1796,2072,5.2,6.5,14.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,66.7,50,45.9,2.8,%,%,%,%,2,1,2,31,20,12,8,0.7,263,2,10,0,12,1,0,0,1
13,39,77,LIBERTY,Liberty,Liberty,Liberty County,FL,8365,2281,6,10,175,697,565,409,278,96,30,7,8,0 to 105,38,204,2070,7,2281,0,0,3,2005,132,4,277,2004,0,0,2281,272,4,0,0,25,251,0,276,3,4,29,65,58,65,43,7,1,1,0,0 to 85,40,160,102,5,9,8,180,88,10,0,5,0,0,1,276,251,25,276,0,0,2345,0,2623,2345,276,1,13,0,14,7.14,2637,277,2017,2295,27.4,10.5,12.1,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,50,50,36.4,53.4,%,%,%,%,0,0,1,10,5,4,2,0.4,274,1,2,0,14,0,0,1,215
12,40,79,MADISON,Madison,Madison,Madison County,FL,18474,1383,70,66,142,164,181,191,200,195,113,55,6,0 to 99,49,878,500,5,1357,26,0,42,952,491,26,367,1015,0,1,1356,218,143,6,0,228,133,0,361,25,22,47,50,58,58,55,26,9,17,0,0 to 98,42,73,246,21,21,20,280,61,66,0,16,0,1,4,367,135,232,361,6,0,2635,20,3028,2655,367,0,58,0,58,0,3086,367,1073,1441,7.8,11.9,26.5,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,75,133.3,53.4,1.6,%,%,%,%,8,3,5,66,16,18,5,1.4,335,4,32,0,61,4,1,0,10
21,41,81,MANATEE,Manatee,Manatee,Manatee County,FL,373853,19410,339,572,1606,2182,2240,2572,3379,3487,2127,801,105,0 to 119,55,10885,8221,304,19122,288,0,1143,16934,2539,54,5267,14137,4,2,19116,5149,65,52,0,2713,2464,37,5214,100,302,860,959,866,766,634,387,246,144,2,0 to 101,39,2100,420,410,2284,1206,1506,2502,268,5,358,3,2,140,5266,2486,2741,5214,52,0,51186,234,56720,51420,5266,150,4603,0,4753,3.16,61473,5416,18740,24163,6.5,8.8,27.9,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,14.8,34.9,41.6,2.1,%,%,%,%,154,90,142,273,361,6,7,2.7,5112,138,154,2,538,3,1,0,7
24,42,83,MARION,Marion,Marion,Marion County,FL,348371,16938,199,299,1248,2061,2029,2447,2803,3028,1995,800,29,0 to 168,55,10237,6651,50,16910,28,0,4479,10842,4127,179,1642,15178,0,118,16793,1597,39,5,1,837,791,8,1636,23,48,254,324,287,253,207,139,80,26,1,0 to 97,40,1057,236,111,232,281,1103,252,257,3,166,0,0,15,1642,792,842,1636,6,0,29430,20,31109,29450,1642,63,2442,0,2505,2.51,33614,1705,17620,19443,5.6,5.1,10.1,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,73,71.3,87.4,2.2,%,%,%,%,24,3,15,260,166,16,11,0.9,1489,15,153,0,91,5,0,0,113
19,43,85,MARTIN,Martin,Martin,Martin County,FL,157581,9040,195,293,786,1036,1126,1190,1498,1469,1012,412,23,0 to 100,54,4475,4136,429,8942,98,0,630,6704,2355,85,2864,6137,1,38,8904,2831,15,18,0,1322,1510,14,2846,96,176,453,520,506,456,289,182,118,65,3,0 to 99,38,1017,142,852,835,1479,728,639,422,3,235,2,1,42,2864,1520,1330,2846,18,0,17484,77,20454,17561,2864,104,2892,0,2996,3.47,23450,2968,9029,12036,7.6,12.7,32.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,41.7,34.2,4.7,15,%,%,%,%,78,16,43,425,237,15,9,1.5,2734,42,130,0,349,27,3,0,6
49,44,87,MONROE,Monroe,Monroe,Monroe County,FL,76325,4359,56,87,308,587,604,736,900,659,311,109,2,0 to 101,52,2251,2091,17,4268,91,0,1353,2296,956,141,612,3709,0,38,4233,567,23,17,4,258,326,6,590,15,24,63,120,99,102,77,65,32,13,1,0 to 100,43,309,20,9,252,144,191,255,83,5,33,4,0,6,611,337,268,590,21,0,7314,66,7993,7380,611,106,2928,1,3035,3.49,11028,717,6637,7394,9.7,6.5,16.4,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,7.7,10.3,52.2,15.2,%,%,%,%,5,1,6,88,37,15,7,1,572,6,39,0,45,8,0,0,0
54,45,89,NASSAU,Nassau,Nassau,Nassau County,FL,80578,3808,59,71,360,418,461,534,697,634,392,178,4,0 to 103,54,2065,1569,174,3685,123,0,136,3253,388,62,547,3251,0,10,3676,500,24,20,2,262,259,3,524,8,13,127,90,91,79,70,42,14,12,0,0 to 94,39,314,58,28,124,32,358,134,84,1,33,0,0,2,546,267,276,524,22,0,9234,100,9888,9334,546,23,822,0,845,2.72,10733,569,4073,4653,5.8,5.3,14.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,did not change,decreased by,increased by,increased by,,16.7,44.9,11.2,,%,%,%,5,1,2,85,33,16,7,0.4,524,2,22,0,43,5,0,0,4
4,46,91,OKALOOSA,Okaloosa,Okaloosa,Okaloosa County,FL,200737,8051,219,183,754,1238,1152,1049,1173,892,759,589,43,0 to 119,49,4772,3179,100,7900,150,1,250,6907,771,97,1385,6637,0,29,7872,1232,134,14,5,720,605,41,1366,19,44,252,287,214,174,159,112,72,49,3,0 to 103,38,741,117,96,412,230,638,498,138,3,79,1,0,10,1385,614,730,1365,19,1,17062,131,18600,17193,1385,34,1344,0,1378,2.47,19978,1419,7981,9429,4.7,7.1,17.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,increased by,17.9,15,20.8,29.1,%,%,%,%,66,4,10,141,80,11,6,0.7,1285,10,100,0,86,2,0,0,8
64,47,93,OKEECHOBEE,Okeechobee,Okeechobee,Okeechobee County,FL,40572,2072,42,88,303,280,248,254,311,203,187,144,12,0 to 119,48,1182,868,22,2060,12,0,151,1511,454,15,566,1505,0,1,2059,517,45,4,0,281,279,2,562,18,47,110,100,95,67,78,22,17,11,1,0 to 94,35,351,57,67,87,253,206,103,64,0,48,2,0,2,566,281,283,562,4,0,4033,8,4614,4041,566,5,151,0,156,3.21,4770,571,1656,2228,5.5,12,27.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,did not change,increased by,increased by,7.1,,37.2,26.2,%,,%,%,8,0,2,64,50,12,9,0.4,527,2,39,0,96,3,1,0,44
31,48,95,ORANGE,Orange,Orange,Orange County,FL,1321194,78544,1359,1843,8375,13211,11949,12159,11689,8041,3828,1464,4626,0 to 120,45,42402,35647,495,77271,1272,1,1374,74078,4128,444,18937,59356,1,250,77022,18503,121,308,5,9110,9338,176,18624,277,466,4025,4994,3222,2653,1839,854,431,162,14,0 to 103,34,4147,2433,2778,9266,2375,3725,12524,1096,50,564,39,5,83,18937,9506,9247,18623,313,1,165008,950,185119,165958,18937,704,12877,0,13581,5.18,198700,19641,72233,92125,7,9.9,25,7/5/2020 5:00,7/11/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,17.3,32.4,8,22,%,%,%,%,131,10,88,1146,603,7,4,0.5,18001,80,936,3,1084,49,5,0,24
44,49,97,OSCEOLA,Osceola,Osceola,Osceola County,FL,338619,17070,240,513,1534,2743,2627,2823,2653,1944,964,339,690,0 to 155,47,9351,7617,102,16967,103,0,1169,14252,2061,225,4442,12564,2,62,16904,4325,42,73,2,2209,2125,33,4367,66,157,673,1078,806,755,463,263,146,33,2,0 to 102,37,1378,228,1246,1515,1705,744,1918,455,9,224,7,2,31,4442,2176,2232,4367,75,0,33196,27,37743,33223,4442,145,2683,0,2828,5.13,40571,4587,15247,19898,5.9,11.3,26.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,14,10.3,8.2,14.9,%,%,%,%,13,9,33,464,231,11,6,0.7,4167,31,275,0,292,15,0,0,9
6,50,99,PALM BEACH,Palm Beach,Palm Beach,Palm Beach County,FL,1446277,81894,1322,2061,7034,10806,10362,11601,13385,11474,7939,4299,1611,0 to 119,52,44474,37114,306,81039,853,2,3972,69985,12936,439,21806,59721,181,186,80677,21412,182,206,6,10880,10652,62,21594,376,794,3163,4142,3588,3231,2754,1650,1160,934,14,0 to 105,41,8043,3427,3038,7086,6274,7833,7487,2841,42,2057,27,14,611,21806,10765,10976,21592,212,2,165330,636,188104,165966,21806,1726,41230,0,42956,4.02,231060,23532,100951,124850,8.6,10.2,28.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,21.1,34.8,20.2,3.6,%,%,%,%,675,251,625,2883,2084,14,10,2.9,21018,606,788,5,1577,106,35,2,368
8,51,101,PASCO,Pasco,Pasco,Pasco County,FL,510593,17456,342,448,1663,2346,2429,2771,2886,2458,1465,618,30,0 to 119,50,9894,7470,92,17368,88,0,742,14571,2620,155,4060,13352,2,42,17324,3954,83,22,1,2021,1977,39,4037,70,117,695,790,655,642,488,349,177,76,1,0 to 99,40,2170,253,369,1245,661,1916,1460,456,8,272,4,1,29,4060,1988,2033,4037,23,0,43443,65,47601,43508,4060,91,4613,0,4704,1.93,52305,4151,17965,22160,4.3,7.9,23.8,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,increased by,decreased by,increased by,decreased by,4.6,6,13.8,18,%,%,%,%,78,13,30,464,276,12,7,0.7,3875,28,185,1,278,29,4,0,107
34,52,103,PINELLAS,Pinellas,Pinellas,Pinellas County,FL,957875,46451,479,762,3749,6437,5535,6674,8425,7354,4500,2445,91,0 to 120,54,26514,19794,143,46096,355,0,3268,39108,9140,434,11443,34962,1,45,46050,11176,182,77,7,6057,5234,67,11358,145,368,1813,2530,1556,1582,1459,897,638,444,10,0 to 104,40,4853,1960,616,3929,827,5951,4580,1236,20,937,18,2,236,11442,5282,6093,11358,84,0,112745,268,124535,113013,11442,376,17458,2,17836,2.11,142371,11818,52420,64287,6.7,8.3,25.4,7/5/2020 5:00,7/11/2020 5:00,YES,YES,NO,NO,decreased by,decreased by,decreased by,decreased by,3,40.8,5.5,22.6,%,%,%,%,815,162,238,1256,955,11,9,2.1,10844,229,598,7,704,42,5,0,28
43,53,105,POLK,Polk,Polk,Polk County,FL,668671,24870,597,772,2365,3653,3542,3591,3703,3368,2064,881,334,0 to 119,48,13903,10694,273,24762,108,0,913,21417,3206,167,7631,17214,1,24,24737,6921,680,24,5,3912,3588,101,7601,139,304,1165,1541,1387,1112,852,582,343,204,1,0 to 103,39,3334,1181,633,2453,1749,2870,2982,955,10,585,5,1,141,7630,3600,3929,7601,29,0,56916,76,64699,56992,7630,143,3514,0,3657,3.91,68356,7773,20728,28527,4.3,11.4,31.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,2.6,22.6,21,15.8,%,%,%,%,441,74,142,965,590,13,8,1.9,7246,140,384,1,622,42,7,0,242
2,54,107,PUTNAM,Putnam,Putnam,Putnam County,FL,72766,3958,84,162,426,595,504,601,640,456,313,164,13,0 to 118,48,2398,1498,62,3950,8,0,125,3508,640,22,775,3180,1,2,3947,443,332,0,0,382,366,27,775,15,70,141,142,115,100,86,54,35,15,2,0 to 100,36,366,227,80,102,130,527,118,118,0,60,0,0,7,775,366,382,775,0,0,8075,8,8864,8083,775,6,315,0,321,1.87,9185,781,3495,4279,5.9,8.5,19.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,decreased by,decreased by,14.3,24.5,8.7,31.7,%,%,%,%,5,3,7,118,60,16,8,0.9,738,7,37,0,110,8,0,0,69
50,57,113,SANTA ROSA,Santa Rosa,Santa Rosa,Santa Rosa County,FL,170442,8214,252,314,951,1131,1122,1231,1280,1097,576,250,10,0 to 119,47,4518,3651,45,8143,71,0,242,7030,883,116,1380,6833,0,1,8142,1308,61,10,0,680,674,15,1369,18,30,411,250,172,204,144,81,44,25,0,0 to 101,34,902,84,32,351,37,939,393,67,0,72,1,0,11,1379,678,686,1369,10,0,15878,60,17326,15938,1379,21,760,0,781,2.69,18107,1400,7593,8995,5.3,7.7,17,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,decreased by,increased by,decreased by,14.3,8.2,16.3,23.9,%,%,%,%,25,0,11,67,73,5,6,0.8,1331,11,48,0,115,6,4,0,121
57,58,115,SARASOTA,Sarasota,Sarasota,Sarasota County,FL,412144,15712,183,257,1160,1675,1590,2016,2750,2959,2071,1008,43,0 to 119,58,8729,6798,185,15456,256,0,643,14180,1820,106,3219,12474,1,18,15438,3112,68,33,6,1640,1498,42,3180,32,86,547,593,465,452,393,281,210,158,2,0 to 104,42,1398,167,216,1399,315,1264,1601,296,17,262,11,2,100,3219,1520,1657,3180,39,0,45251,214,48703,45465,3219,190,6280,4,6474,2.93,55177,3409,18754,22186,5.4,6.2,21.7,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,2.9,25.9,29.9,15.5,%,%,%,%,138,65,102,313,273,10,9,3.2,3106,100,113,0,200,5,4,0,3
30,59,117,SEMINOLE,Seminole,Seminole,Seminole County,FL,455086,20519,283,491,2204,2928,2796,3126,3219,2679,1311,618,864,0 to 119,48,11548,8813,158,20472,47,0,493,18876,1324,114,4468,16022,1,28,20444,4389,61,16,0,2393,2033,24,4450,60,114,1011,988,640,624,455,262,174,137,1,0 to 104,35,1702,411,413,1924,508,1197,2745,365,5,207,1,0,24,4466,2039,2403,4450,16,0,44018,30,48555,44048,4466,152,4273,0,4425,3.44,52980,4618,20295,24944,5.5,8.7,22.5,7/5/2020 5:00,7/11/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,4.2,14.6,8.6,20.1,%,%,%,%,143,7,24,370,208,9,5,0.5,4229,24,237,0,250,15,2,0,11
67,55,109,ST. JOHNS,St. Johns,St. Johns,St. Johns County,FL,235503,11810,177,302,1196,1331,1716,1952,2027,1748,928,415,18,0 to 119,51,6429,5186,195,11766,44,0,466,10106,1291,208,1905,9827,11,67,11689,1729,151,21,4,943,912,25,1880,25,46,476,295,261,303,266,136,71,25,1,0 to 98,39,1076,96,88,620,114,1060,706,166,4,100,5,0,12,1905,924,956,1880,25,0,25558,17,27509,25575,1905,207,3825,3,4035,5.13,31544,2112,13652,15845,6.7,6.7,17.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,7.7,18,10.7,17.9,%,%,%,%,8,1,12,170,105,9,6,0.6,1843,12,62,0,143,5,1,7,4
7,56,111,ST. LUCIE,St. Lucie,St. Lucie,St. Lucie County,FL,305591,12807,231,315,1029,1663,1693,1999,2136,1878,1201,624,38,0 to 119,52,7390,5151,266,12658,149,0,744,10271,2394,95,3061,9553,7,186,12465,2941,104,16,0,1643,1370,32,3045,54,120,427,548,507,510,385,262,145,96,7,0 to 104,42,1000,523,293,1229,594,1040,1411,310,1,245,2,1,64,3061,1379,1650,3045,16,0,26211,129,29434,26340,3061,89,2634,1,2724,3.27,32158,3150,12187,15531,5.1,9.8,24.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,12,0.6,27.5,10.2,%,%,%,%,83,34,65,311,247,11,9,2.1,2862,62,199,2,246,11,6,0,49
29,60,119,SUMTER,Sumter,Sumter,Sumter County,FL,120999,4300,35,38,126,205,221,341,586,1534,984,145,85,0 to 119,69,2136,1984,180,4223,77,0,202,3696,526,76,679,3596,0,25,4198,621,53,4,1,281,383,10,674,1,13,40,40,72,89,103,189,110,22,0,4 to 92,63,393,79,20,182,33,444,197,136,1,82,0,0,18,679,385,284,674,5,0,11781,72,12543,11853,679,50,2632,1,2683,1.86,15226,729,6228,6983,5.8,4.8,17,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,decreased by,decreased by,increased by,decreased by,37,30.6,134,34.3,%,%,%,%,7,1,18,137,82,21,13,2.7,655,18,24,0,17,2,0,3,123
35,61,121,SUWANNEE,Suwannee,Suwannee,Suwannee County,FL,43924,2656,87,97,256,357,331,324,401,328,249,215,11,0 to 118,51,1634,945,77,2640,16,0,90,1999,830,23,750,1906,0,0,2640,619,115,13,3,413,311,10,734,31,55,117,111,116,105,81,58,47,28,1,0 to 102,40,353,110,156,115,253,353,128,106,1,70,0,0,22,750,317,423,734,16,0,4357,0,5109,4357,750,9,165,0,174,5.17,5283,759,2071,2830,6.4,14.4,28.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,decreased by,decreased by,decreased by,3.6,26.4,32.4,17.1,%,%,%,%,65,20,22,107,70,15,10,2.9,735,22,15,0,112,6,3,0,4
3,62,123,TAYLOR,Taylor,Taylor,Taylor County,FL,22098,999,33,24,103,154,136,128,173,145,75,24,4,0 to 118,48,560,408,31,991,8,0,22,779,241,28,143,855,1,0,990,115,26,2,0,72,68,1,141,0,5,31,39,24,14,17,5,8,0,0,6 to 84,33,72,35,20,14,26,98,17,28,0,10,0,0,1,143,68,74,141,2,0,1629,6,1781,1635,143,0,41,0,41,0,1822,143,896,1040,4.7,7.8,14.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,25,66.7,50,7.4,%,%,%,%,0,0,1,28,10,20,7,0.7,136,1,7,0,7,0,0,0,5
39,63,125,UNION,Union,Union,Union County,FL,15239,1247,12,28,80,84,117,144,408,286,74,14,0,0 to 118,59,348,893,6,1247,0,0,28,1143,140,5,114,1133,0,0,1247,90,24,0,0,32,82,0,114,1,8,26,13,9,7,26,21,3,0,0,4 to 80,46,71,32,4,7,5,98,11,12,0,10,0,0,2,114,82,32,114,0,0,2549,0,2663,2549,114,0,30,0,30,0,2693,114,1163,1277,8.4,4.2,9.1,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,increased by,did not change,increased by,increased by,100,,36.4,6.9,%,,%,%,0,0,2,12,10,11,9,1.8,114,2,0,0,16,0,0,2,39
68,999,999,UNKNOWN,Unknown,Unknown,Unknown,FL,0,1564,4,8,109,201,211,223,194,141,211,259,3,0 to 119,56,1014,531,19,195,1369,0,4,1539,26,16,318,1245,1,0,194,71,0,244,3,23,39,9,71,4,7,53,79,58,60,31,11,7,7,1,0 to 90,32,23,8,0,40,30,2,39,0,3,0,2,1,0,318,167,139,71,247,0,2227,1088,3651,3315,318,926,472,0,24608,3.76,28259,1244,1717,26172,,4.4,79.5,7/5/2020 5:00,7/11/2020 5:00,,,,,,,,,,,,,,,,,0,2,1,3,2,1,1,0.3,297,0,21,0,21,0,0,0,0
25,64,127,VOLUSIA,Volusia,Volusia,Volusia County,FL,527634,23497,223,407,1630,2683,2635,3387,4634,4220,2290,1097,291,0 to 119,56,13136,9730,631,23387,110,0,745,21200,2328,189,3973,19508,0,16,23371,3626,318,24,4,2088,1841,15,3944,47,121,650,772,552,585,530,382,193,133,7,0 to 102,41,1675,506,740,1023,527,2090,1327,520,7,314,5,0,78,3972,1854,2103,3944,28,0,47134,81,51239,47215,3972,196,8523,0,8719,2.25,59958,4168,28031,32216,6.1,7,17.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,did not change,increased by,increased by,decreased by,,7.1,50.9,1.9,,%,%,%,167,45,78,527,319,14,9,2,3805,77,167,1,236,13,3,0,173
41,65,129,WAKULLA,Wakulla,Wakulla,Wakulla County,FL,31877,1396,20,37,123,162,192,231,257,222,112,39,1,0 to 102,52,788,598,10,1391,5,0,32,1208,250,8,137,1259,0,0,1391,110,24,2,1,75,59,0,134,1,3,33,25,25,22,14,8,5,1,0,3 to 86,37,86,27,6,15,6,111,17,22,0,9,0,0,1,137,60,77,134,3,0,2827,2,2969,2829,137,3,227,0,230,1.3,3199,140,1486,1626,5.1,4.4,10,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,100,66.7,32.3,22.2,%,%,%,%,0,0,1,22,9,17,7,0.7,128,1,9,0,7,1,0,0,14
51,66,131,WALTON,Walton,Walton,Walton County,FL,65858,2172,55,59,233,278,311,314,352,265,168,134,3,0 to 101,49,1164,973,35,2068,104,0,78,1828,598,73,582,1590,0,0,2068,505,24,50,3,245,283,1,529,7,20,124,100,107,72,86,35,24,7,0,0 to 101,38,450,42,9,28,119,385,25,63,9,37,2,0,10,582,307,274,529,53,0,4494,51,5131,4545,582,32,1051,0,1083,2.95,6214,614,2641,3255,4.9,9.9,28.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,did not change,decreased by,increased by,increased by,,57.1,133,58.4,,%,%,%,27,9,10,72,39,13,7,1.7,561,9,21,1,45,2,0,0,3
53,67,133,WASHINGTON,Washington,Washington,Washington County,FL,24566,1033,15,23,75,114,129,164,217,138,103,55,0,0 to 119,54,605,406,22,1025,8,0,41,776,224,15,191,839,0,3,1022,158,29,4,0,96,88,3,187,1,5,21,26,22,27,35,25,21,8,0,3 to 99,54,96,47,6,38,2,140,45,21,0,23,0,0,13,191,90,98,187,4,0,2109,4,2305,2113,191,4,82,0,86,4.65,2391,195,921,1119,4.6,8.2,18.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,increased by,133.3,14.3,310,33.7,%,%,%,%,16,12,13,21,23,11,13,6.8,163,13,28,0,8,0,0,0,6
