OBJECTID_1,DEPCODE,FIPS,COUNTYNAME,County_1,County2,County3,State,CountyPopulation,NumPeopleTested,Age_0_4,Age_5_14,Age_15_24,Age_25_34,Age_35_44,Age_45_54,Age_55_64,Age_65_74,Age_75_84,Age_85plus,Age_Unkn,PUIAgeRang,PUIAgeMedi,PUIFemale,PUIMale,PUISexUnkn,PUIFLRes,PUINotFLRe,PUIFLResOu,PUIContNo,PUIContUnk,PUITravelN,PUITravelY,TPositive,TNegative,TInconc,TPending,T_Total_Re,T_LabPriva,T_LabDOH_R,T_LabPri_1,T_LabDOH_N,C_Female,C_Male,C_SexUnkn,C_AllResTy,C_Age_0_4,C_Age_5_14,C_Age_15_2,C_Age_25_3,C_Age_35_4,C_Age_45_5,C_Age_55_6,C_Age_65_7,C_Age_75_8,C_Age_85pl,C_Age_Unkn,C_AgeRange,C_AgeMedia,C_RaceWhit,C_RaceBlac,C_RaceOthe,C_RaceUnkn,C_Hispanic,C_Hispan_1,C_Hispan_2,C_EDYes_Re,C_EDYes_No,C_HospYesRES,C_HospYesNONRES,C_NonResDeaths,C_FLResDeaths,CasesAll,C_Men,C_Women,C_FLRes,C_NotFLRes,C_FLResOut,T_NegRes,T_NegNotFL,T_total,T_negative,T_positive,Anitbody_Positive,Antibody_Negative,Antibody_Inconclusive,Antibody_tested,Antibody_PctPos,Tests_AllSources,Postive_AllSources,Negative_Allsources,TestedPeople_AllSources,Percent_PopTest,Percent_PosTests,Percent_PositivePeople,Start,End,M_ILI,M_COVID,M_PosTests,M_PctPos,D_ILI,D_COVID,D_PosTests,D_PctPos,P_ILI,P_COVID,P_PosTests,P_PctPos,Text_ILI,Text_COVID,Text_PosTests,Text_PctPos,C_LTCF_Cases,C_LTCF_Deaths,ALL_DEATHS,ALL_ER,ALL_HOSPITAL,Perc_ER,Perc_Hosp,Perc_Died,Cases_Yesterday,Deaths_Yesterday,C_deltaCases,C_DeltaDeaths,C_Pediatric_Cases,C_Pedia_ER,C_Pedia_Hosp,C_PrisonDeaths,C_Delta2,C_Trend1,C_Trend2
37,34,67,LAFAYETTE,Lafayette,Lafayette,Lafayette County,FL,8744,398,7,3,47,51,43,40,49,55,57,45,1,0 to 119,57,249,140,9,398,0,0,11,337,32,1,67,331,0,0,398,60,7,0,0,34,30,3,67,2,3,7,14,5,10,12,9,2,3,0,3 to 98,48,36,12,7,12,11,44,12,13,0,4,0,0,0,67,30,34,67,0,0,650,0,719,650,67,0,14,0,14,0,733,67,345,412,4.7,9.1,16.8,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,decreased by,decreased by,increased by,increased by,75,75,240,79.9,%,%,%,%,0,0,0,13,4,20,6,0,64,0,3,0,6,0,0,0,0,0,0
27,35,69,LAKE,Lake,Lake,Lake County,FL,335362,17877,281,338,1268,1908,1878,2311,2836,3029,2109,692,1227,0 to 103,56,9426,7448,1003,17732,145,0,250,16644,947,107,3009,14824,0,44,17690,2960,26,23,0,1522,1422,42,2986,50,97,509,589,454,474,403,236,146,46,5,0 to 103,40,894,323,381,1388,385,1055,1546,261,12,159,5,1,34,3009,1434,1532,2986,23,0,43714,120,46873,43834,3009,111,5096,0,5207,2.13,52080,3120,19920,23084,6.9,6,17.5,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,13.1,6.6,6.5,6.4,%,%,%,%,32,6,35,273,164,10,6,1.2,2882,28,127,6,209,5,1,0,141,1,8
46,36,71,LEE,Lee,Lee,Lee County,FL,718679,35306,459,700,3379,4850,4706,5086,5588,5376,3497,1600,65,0 to 119,52,19798,15186,322,34190,1115,1,1153,30284,4828,209,11724,23556,2,24,34165,11127,350,238,6,5926,5401,150,11477,185,356,1880,2279,1897,1815,1448,892,564,395,10,0 to 101,41,4958,1150,367,5002,2759,3525,5193,1417,18,765,15,4,206,11721,5532,6033,11476,244,1,73686,868,86303,74554,11721,353,7799,1,8153,4.33,94456,12074,31355,43459,6,12.8,34.2,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,decreased by,decreased by,increased by,decreased by,23.3,20.5,14.4,28.6,%,%,%,%,288,124,210,1435,780,13,7,1.8,10849,206,872,0,807,65,9,0,13,5,30
10,37,73,LEON,Leon,Leon,Leon County,FL,288102,15134,216,394,2445,2547,2145,2176,2303,1810,704,352,42,0 to 119,43,7873,7112,149,14876,257,1,338,13717,1218,112,2709,12412,2,11,14864,2617,37,52,3,1396,1228,30,2654,22,102,1089,532,302,251,238,114,36,13,10,0 to 105,26,730,769,101,1054,165,1151,1338,164,13,71,11,7,10,2709,1256,1423,2653,55,1,38863,198,41853,39061,2709,53,2046,0,2099,2.53,43952,2762,14458,17233,6,6.3,18.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,decreased by,decreased by,decreased by,decreased by,10,19.5,16.8,9,%,%,%,%,58,2,17,177,82,7,4,0.6,2606,10,103,0,185,10,2,0,38,-1,2
28,38,75,LEVY,Levy,Levy,Levy County,FL,39961,1954,33,37,205,251,217,265,375,289,198,82,2,0 to 118,54,1122,814,18,1950,4,0,63,1505,501,10,311,1643,0,0,1950,279,29,0,3,124,182,2,308,3,7,62,57,46,39,50,28,12,6,1,2 to 99,41,129,29,104,46,115,146,47,36,0,23,0,0,2,311,184,125,308,3,0,3992,1,4315,3993,311,3,157,0,160,1.88,4475,314,1800,2114,5.3,7,16.1,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,66.7,50,45.9,2.8,%,%,%,%,2,1,2,36,23,12,8,0.6,296,2,15,0,18,1,0,0,1,0,1
13,39,77,LIBERTY,Liberty,Liberty,Liberty County,FL,8365,2292,6,10,181,699,565,412,278,96,30,7,8,0 to 105,38,209,2075,8,2292,0,0,4,2006,137,4,284,2008,0,0,2292,280,4,0,0,28,255,1,284,2,4,34,67,58,66,44,7,1,1,0,0 to 85,40,165,104,5,10,10,186,88,10,0,5,0,0,1,284,255,28,284,0,0,2368,0,2654,2368,284,1,13,0,14,7.14,2668,285,2021,2306,27.6,10.7,12.4,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,50,50,36.4,53.4,%,%,%,%,0,0,1,10,5,4,2,0.4,281,1,3,0,13,0,0,1,215,0,0
12,40,79,MADISON,Madison,Madison,Madison County,FL,18474,1440,72,70,151,176,190,203,205,197,114,56,6,0 to 99,48,907,528,5,1414,26,0,49,962,550,35,415,1024,0,1,1413,252,157,6,0,249,160,0,409,25,26,55,58,66,71,58,28,10,18,0,0 to 98,41,87,282,22,18,23,337,49,72,0,17,0,1,4,415,162,253,409,6,0,3531,20,3984,3551,415,0,58,0,58,0,4042,415,1082,1498,8.1,10.3,28.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,75,133.3,53.4,1.6,%,%,%,%,10,3,5,72,17,18,5,1.2,402,4,13,0,66,4,1,0,35,1,0
21,41,81,MANATEE,Manatee,Manatee,Manatee County,FL,373853,20056,364,615,1706,2293,2341,2686,3456,3532,2147,810,106,0 to 119,54,11194,8552,310,19756,300,0,1252,17348,2815,55,5914,14136,4,2,19750,5785,65,64,0,3023,2779,48,5850,118,345,961,1075,971,876,711,430,267,157,3,0 to 101,39,2322,466,458,2604,1326,1651,2873,289,5,380,3,2,143,5914,2810,3053,5850,64,0,55196,234,61375,55430,5914,150,4603,0,4753,3.16,66128,6064,18739,24809,6.6,9.2,30.2,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,14.8,34.9,41.6,2.1,%,%,%,%,184,90,145,294,383,5,7,2.5,5564,139,350,4,615,3,1,0,9,27,5
24,42,83,MARION,Marion,Marion,Marion County,FL,348371,17670,228,324,1337,2173,2127,2544,2924,3123,2042,817,31,0 to 168,55,10643,6968,59,17641,29,0,4573,11065,4446,185,2057,15483,0,130,17512,1999,51,6,1,1042,989,19,2050,34,57,316,394,347,310,278,181,102,36,2,0 to 99,40,1317,300,134,299,342,1332,376,326,4,203,0,0,18,2057,990,1048,2050,7,0,31244,20,33342,31264,2057,63,2442,0,2505,2.51,35847,2120,17925,20175,5.8,5.9,12,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,73,71.3,87.4,2.2,%,%,%,%,27,3,18,330,203,17,10,0.9,1938,17,119,1,118,7,2,0,173,-2,6
19,43,85,MARTIN,Martin,Martin,Martin County,FL,157581,9180,205,301,806,1054,1151,1204,1509,1472,1031,424,23,0 to 100,53,4547,4206,427,9080,100,0,664,6680,2584,90,2985,6156,1,38,9042,2948,17,20,0,1381,1567,17,2965,98,181,471,536,528,469,300,185,136,78,3,0 to 99,38,1128,155,880,802,1555,814,596,457,3,251,2,1,46,2985,1579,1389,2965,20,0,17934,77,21028,18011,2985,104,2892,0,2996,3.47,24024,3089,9048,12176,7.7,12.9,33.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,41.7,34.2,4.7,15,%,%,%,%,93,16,47,460,253,16,9,1.6,2935,43,50,3,358,28,3,0,6,2,10
49,44,87,MONROE,Monroe,Monroe,Monroe County,FL,76325,4501,62,90,328,611,627,764,918,671,317,110,3,0 to 101,52,2330,2154,17,4412,89,0,1366,2350,982,141,715,3748,0,38,4377,673,23,15,4,312,378,6,696,16,26,75,140,118,124,88,76,36,14,2,0 to 100,43,356,24,13,303,173,216,307,99,5,38,4,0,6,715,389,320,696,19,0,7791,66,8582,7857,715,106,2928,1,3035,3.49,11617,821,6676,7536,9.9,7.1,18.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,7.7,10.3,52.2,15.2,%,%,%,%,3,1,6,104,42,15,6,0.8,670,6,45,0,50,9,0,0,0,0,0
54,45,89,NASSAU,Nassau,Nassau,Nassau County,FL,80578,3917,65,79,374,436,471,553,715,646,396,178,4,0 to 103,54,2129,1630,158,3793,124,0,151,3281,429,69,626,3277,0,14,3780,578,25,21,2,296,303,4,603,8,16,140,105,98,94,84,53,16,12,0,0 to 94,40,351,67,32,153,33,406,164,96,1,37,0,0,3,626,311,311,603,23,0,9866,100,10611,9966,626,23,822,0,845,2.72,11456,649,4099,4762,5.9,5.7,16.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,did not change,decreased by,increased by,increased by,,16.7,44.9,11.2,,%,%,%,6,1,3,97,37,16,6,0.5,600,3,26,0,49,6,0,0,5,-3,1
4,46,91,OKALOOSA,Okaloosa,Okaloosa,Okaloosa County,FL,200737,8291,226,188,799,1303,1189,1082,1193,907,764,595,45,0 to 119,48,4912,3286,93,8138,152,1,278,7013,862,102,1623,6643,0,25,8114,1466,136,16,5,859,704,39,1602,22,47,295,351,247,206,179,128,83,60,5,0 to 103,38,834,144,104,520,251,727,624,150,3,86,1,0,12,1623,714,870,1601,21,1,17937,131,19712,18068,1623,34,1344,0,1378,2.47,21090,1657,7987,9669,4.8,7.9,20,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,increased by,17.9,15,20.8,29.1,%,%,%,%,92,4,12,153,87,10,6,0.7,1532,10,91,2,93,2,0,0,9,2,2
64,47,93,OKEECHOBEE,Okeechobee,Okeechobee,Okeechobee County,FL,40572,2109,42,89,309,291,253,261,315,205,189,144,11,0 to 119,47,1197,890,22,2098,11,0,167,1484,510,15,597,1510,0,2,2096,545,49,3,0,292,300,2,594,18,48,113,110,99,72,82,24,20,11,0,0 to 94,35,382,66,73,73,277,235,82,77,0,56,2,0,2,597,301,294,594,3,0,4180,8,4792,4188,597,5,151,0,156,3.21,4948,602,1661,2265,5.6,12.2,28.5,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,did not change,increased by,increased by,7.1,,37.2,26.2,%,,%,%,10,0,2,77,58,13,10,0.3,586,2,11,0,97,3,1,0,50,0,2
31,48,95,ORANGE,Orange,Orange,Orange County,FL,1321194,80963,1409,1934,8696,13767,12399,12548,11999,8188,3903,1507,4613,0 to 120,44,43662,36789,512,79669,1293,1,1575,76031,4747,456,21301,59340,1,321,79349,20844,121,329,5,10353,10419,193,20965,308,523,4329,5547,3671,3042,2140,994,513,216,16,0 to 106,34,4586,2688,3097,10594,2696,4094,14175,1213,50,604,40,5,102,21299,10597,10502,20964,334,1,177375,950,199855,178325,21299,704,12877,0,13581,5.18,213436,22003,72217,94544,7.2,10.3,27.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,17.3,32.4,8,22,%,%,%,%,196,10,107,1263,644,6,4,0.5,19909,94,1390,8,1202,54,6,0,25,13,33
44,49,97,OSCEOLA,Osceola,Osceola,Osceola County,FL,338619,17921,260,544,1668,2916,2808,2963,2742,2002,991,346,681,0 to 155,46,9802,8007,112,17818,103,0,1432,14642,2342,226,5271,12582,2,66,17751,5151,44,73,2,2639,2514,42,5195,70,180,801,1248,984,895,557,319,172,41,3,0 to 102,38,1572,256,1451,1916,2006,849,2340,500,9,247,7,2,37,5270,2565,2662,5195,75,0,36314,27,41692,36341,5270,145,2683,0,2828,5.13,44520,5415,15265,20749,6.1,12.2,30.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,increased by,increased by,decreased by,14,10.3,8.2,14.9,%,%,%,%,25,9,39,509,254,10,5,0.7,4751,37,519,0,334,18,0,0,12,-6,6
6,50,99,PALM BEACH,Palm Beach,Palm Beach,Palm Beach County,FL,1446277,83966,1376,2154,7328,11167,10700,11927,13657,11626,8047,4357,1627,0 to 119,52,45574,38077,315,83089,875,2,4399,70867,14521,459,23713,59882,178,193,82723,23271,205,229,6,11884,11520,72,23476,403,867,3444,4486,3905,3538,3000,1788,1256,995,29,0 to 105,41,8795,3739,3304,7638,6799,8593,8084,2999,42,2164,27,14,638,23711,11645,11991,23474,235,2,174040,636,198763,174676,23711,1726,41230,0,42956,4.02,241719,25437,101112,126922,8.8,10.5,30.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,21.1,34.8,20.2,3.6,%,%,%,%,710,251,652,3041,2191,13,10,2.7,22788,634,923,4,1721,112,37,2,377,21,60
8,51,101,PASCO,Pasco,Pasco,Pasco County,FL,510593,17924,350,463,1725,2420,2520,2840,2955,2499,1492,630,30,0 to 119,50,10136,7679,109,17836,88,0,836,14682,2966,163,4489,13386,2,47,17787,4378,88,22,1,2226,2186,54,4466,73,127,745,860,734,705,553,389,206,96,1,0 to 99,40,2471,286,428,1281,738,2212,1516,504,8,303,4,1,40,4489,2197,2238,4466,23,0,45524,65,50119,45589,4489,91,4613,0,4704,1.93,54823,4580,17999,22628,4.4,8.4,25.6,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,increased by,decreased by,increased by,decreased by,4.6,6,13.8,18,%,%,%,%,102,13,41,512,307,12,7,0.9,4363,36,126,4,297,33,4,0,157,4,13
34,52,103,PINELLAS,Pinellas,Pinellas,Pinellas County,FL,957875,47386,504,797,3873,6586,5666,6809,8578,7457,4552,2477,87,0 to 120,54,27044,20216,126,47025,361,0,3472,39288,10197,448,12370,34975,1,40,46984,12096,182,83,7,6583,5644,51,12278,165,400,1938,2678,1685,1720,1599,994,701,480,8,0 to 104,40,5500,2138,705,3935,979,6680,4619,1357,20,1041,18,2,295,12368,5695,6622,12278,90,0,118397,268,131127,118665,12368,376,17458,2,17836,2.11,148963,12744,52433,65222,6.8,8.6,26.9,7/5/2020 5:00,7/11/2020 5:00,YES,YES,NO,NO,decreased by,decreased by,decreased by,decreased by,3,40.8,5.5,22.6,%,%,%,%,905,162,297,1377,1059,12,9,2.4,12080,278,288,17,779,44,5,0,30,30,74
43,53,105,POLK,Polk,Polk,Polk County,FL,668671,25755,626,842,2503,3835,3679,3726,3795,3425,2098,893,333,0 to 119,48,14376,11089,290,25646,109,0,1044,21930,3656,176,8498,17230,1,26,25619,7733,735,25,5,4375,3972,121,8468,155,373,1303,1719,1525,1243,946,638,379,216,1,0 to 103,39,3714,1378,702,2674,1948,3293,3227,1030,10,619,5,1,159,8498,3984,4393,8468,30,0,60301,75,68946,60376,8498,143,3514,0,3657,3.91,72603,8641,20744,29412,4.4,11.9,33.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,2.6,22.6,21,15.8,%,%,%,%,460,74,160,1040,624,13,8,1.9,8206,155,292,4,737,47,7,0,373,17,32
2,54,107,PUTNAM,Putnam,Putnam,Putnam County,FL,72766,4050,89,176,440,612,518,613,651,458,314,166,13,0 to 118,48,2447,1540,63,4042,8,0,129,3592,688,22,871,3175,1,3,4038,496,375,0,0,431,412,28,871,20,82,157,157,130,113,98,58,37,17,2,0 to 100,36,415,246,98,112,160,578,133,137,0,80,0,0,7,871,412,431,871,0,0,8524,8,9408,8532,871,6,315,0,321,1.87,9729,877,3490,4371,6,9,21.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,decreased by,decreased by,14.3,24.5,8.7,31.7,%,%,%,%,10,3,7,137,80,16,10,0.8,855,7,16,0,132,9,1,0,71,1,0
50,57,113,SANTA ROSA,Santa Rosa,Santa Rosa,Santa Rosa County,FL,170442,8534,266,334,1009,1178,1175,1288,1315,1119,587,252,11,0 to 119,47,4673,3806,55,8462,72,0,268,7154,1043,126,1663,6870,0,1,8461,1589,63,11,0,818,809,25,1652,24,46,461,296,221,254,178,99,56,27,1,0 to 101,35,1046,101,39,466,38,1101,513,78,0,90,1,0,12,1663,814,824,1652,11,0,17430,60,19169,17490,1663,21,760,0,781,2.69,19950,1684,7630,9315,5.5,8.4,19.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,decreased by,increased by,decreased by,14.3,8.2,16.3,23.9,%,%,%,%,29,0,12,78,91,5,6,0.7,1523,11,140,1,147,7,3,7,124,-3,2
57,58,115,SARASOTA,Sarasota,Sarasota,Sarasota County,FL,412144,16242,196,277,1240,1767,1673,2092,2817,3025,2095,1017,43,0 to 119,58,8989,7070,183,15983,259,0,688,14585,1955,107,3726,12503,1,12,15971,3613,69,36,6,1882,1752,48,3682,40,104,622,687,542,525,461,341,234,166,2,0 to 104,42,1554,195,241,1692,346,1390,1946,308,17,280,11,2,100,3724,1776,1900,3682,42,0,49173,214,53133,49387,3724,190,6280,4,6474,2.93,59607,3914,18783,22716,5.5,6.6,24.1,7/5/2020 5:00,7/11/2020 5:00,YES,NO,NO,NO,decreased by,decreased by,increased by,decreased by,2.9,25.9,29.9,15.5,%,%,%,%,157,65,102,325,291,9,8,2.7,3447,100,277,0,234,5,4,0,3,8,0
30,59,117,SEMINOLE,Seminole,Seminole,Seminole County,FL,455086,20900,293,507,2261,2989,2863,3202,3264,2711,1323,636,851,0 to 119,48,11736,8987,177,20850,50,0,592,18936,1486,117,4848,16022,1,29,20821,4761,62,19,0,2574,2207,42,4823,68,128,1067,1046,705,698,495,294,186,155,0,0 to 104,36,1848,451,468,2056,558,1344,2921,424,5,240,1,0,31,4842,2214,2585,4823,19,0,46099,30,51014,46129,4842,152,4273,0,4425,3.44,55439,4994,20295,25325,5.6,9,23.9,7/5/2020 5:00,7/11/2020 5:00,NO,NO,YES,YES,decreased by,decreased by,decreased by,decreased by,4.2,14.6,8.6,20.1,%,%,%,%,244,7,31,429,241,9,5,0.6,4665,28,177,3,278,20,2,0,12,-4,10
67,55,109,ST. JOHNS,St. Johns,St. Johns,St. Johns County,FL,235503,12156,194,325,1260,1372,1769,2010,2081,1777,931,420,17,0 to 119,50,6609,5352,195,12111,45,0,492,10239,1524,219,2178,9924,11,43,12058,1930,222,22,4,1071,1046,35,2152,28,59,534,334,307,350,311,153,73,29,0,0 to 98,39,1288,122,102,640,138,1252,762,182,4,108,5,0,14,2178,1060,1083,2152,26,0,27345,17,29572,27362,2178,207,3825,3,4035,5.13,33607,2385,13749,16191,6.9,7.1,19.6,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,7.7,18,10.7,17.9,%,%,%,%,14,1,14,186,113,9,6,0.6,2079,13,99,1,171,5,1,0,7,0,5
7,56,111,ST. LUCIE,St. Lucie,St. Lucie,St. Lucie County,FL,305591,13169,243,319,1063,1722,1747,2067,2194,1905,1219,651,39,0 to 119,52,7627,5273,269,13020,149,0,787,10477,2582,97,3301,9657,7,204,12809,3180,105,16,0,1790,1459,36,3285,59,125,452,595,546,553,420,286,156,101,8,0 to 104,42,1050,574,323,1338,624,1122,1539,328,2,257,2,1,72,3301,1468,1797,3285,16,0,27370,130,30843,27500,3301,89,2634,1,2724,3.27,33567,3390,12291,15893,5.2,10.1,25.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,decreased by,12,0.6,27.5,10.2,%,%,%,%,119,34,73,330,259,10,8,2.2,3209,70,92,2,258,11,6,0,50,-6,13
29,60,119,SUMTER,Sumter,Sumter,Sumter County,FL,120999,4416,65,43,139,215,228,351,596,1552,992,150,85,0 to 119,68,2194,2036,186,4337,79,0,255,3669,644,83,757,3614,0,45,4292,691,59,6,1,321,422,7,750,1,18,53,48,80,96,113,203,118,27,0,4 to 92,62,438,97,25,190,36,512,202,152,1,93,0,0,19,757,425,325,750,7,0,12144,72,12985,12216,757,50,2632,1,2683,1.86,15668,807,6246,7099,5.9,5.2,18.3,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,decreased by,decreased by,increased by,decreased by,37,30.6,134,34.3,%,%,%,%,11,1,19,153,93,21,13,2.5,721,18,36,1,22,2,0,3,128,0,1
35,61,121,SUWANNEE,Suwannee,Suwannee,Suwannee County,FL,43924,2748,87,107,272,372,341,339,410,337,254,218,11,0 to 118,50,1688,986,74,2731,17,0,98,2025,881,23,835,1913,0,0,2731,702,116,14,3,466,342,10,818,32,60,131,127,125,118,91,67,53,30,1,0 to 102,40,399,121,166,132,271,396,151,120,1,73,0,0,22,835,348,477,818,17,0,4683,0,5524,4683,835,9,165,0,174,5.17,5698,844,2078,2922,6.7,14.8,30.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,increased by,decreased by,decreased by,decreased by,3.6,26.4,32.4,17.1,%,%,%,%,66,20,22,121,73,15,9,2.6,788,23,47,-1,123,7,3,0,4,0,1
3,62,123,TAYLOR,Taylor,Taylor,Taylor County,FL,22098,1077,35,36,115,168,147,143,178,149,76,26,4,0 to 118,47,610,438,29,1069,8,0,29,801,313,28,185,891,1,0,1068,154,29,2,0,99,82,2,183,0,8,40,48,30,21,20,7,9,2,0,6 to 91,33,85,62,21,15,26,129,28,34,0,10,0,0,1,185,82,101,183,2,0,1882,6,2076,1888,185,0,41,0,41,0,2117,185,932,1118,5.1,8.7,17.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,decreased by,decreased by,increased by,increased by,25,66.7,50,7.4,%,%,%,%,0,0,1,34,10,19,6,0.5,158,1,27,0,11,0,0,0,6,0,0
39,63,125,UNION,Union,Union,Union County,FL,15239,1273,12,28,84,86,120,148,417,289,75,14,0,0 to 118,59,362,905,6,1273,0,0,37,1144,162,5,133,1140,0,0,1273,104,29,0,0,43,90,0,133,1,8,28,15,11,10,33,23,4,0,0,4 to 84,51,87,35,4,7,6,115,12,17,0,13,0,0,2,133,90,43,133,0,0,2629,0,2763,2629,133,0,30,0,30,0,2793,133,1170,1303,8.6,4.8,10.4,7/5/2020 5:00,7/11/2020 5:00,NO,YES,NO,NO,increased by,did not change,increased by,increased by,100,,36.4,6.9,%,,%,%,0,0,2,17,13,13,10,1.5,123,2,10,0,18,1,0,2,41,0,0
68,999,999,UNKNOWN,Unknown,Unknown,Unknown,FL,0,1615,7,12,110,203,210,232,198,150,223,267,3,0 to 119,56,1041,553,21,196,1419,0,4,1590,22,16,372,1242,1,0,195,72,0,297,3,27,35,10,72,7,11,56,83,57,69,35,19,19,15,1,0 to 82,32,17,10,0,45,26,2,44,0,3,0,2,1,0,372,189,169,72,300,0,2491,1087,3967,3578,372,926,472,0,24608,3.76,28575,1298,1714,26223,,4.5,80.4,7/5/2020 5:00,7/11/2020 5:00,,,,,,,,,,,,,,,,,0,2,1,3,2,1,1,0.3,332,0,40,0,28,0,0,0,0,0,1
25,64,127,VOLUSIA,Volusia,Volusia,Volusia County,FL,527634,24125,229,438,1724,2781,2711,3483,4739,4278,2335,1120,287,0 to 119,56,13484,10018,623,24008,117,0,817,21523,2669,198,4576,19529,0,20,23988,4165,372,31,4,2396,2122,19,4537,55,150,739,869,630,668,622,434,238,157,10,0 to 102,42,1939,592,845,1161,646,2388,1503,592,7,348,5,0,79,4572,2138,2415,4537,35,0,49341,81,54055,49422,4572,196,8523,0,8719,2.25,62774,4768,28052,32844,6.2,7.6,19.8,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,did not change,increased by,increased by,decreased by,,7.1,50.9,1.9,,%,%,%,195,45,79,599,353,14,8,1.7,4355,79,217,0,278,17,3,0,176,-1,12
41,65,129,WAKULLA,Wakulla,Wakulla,Wakulla County,FL,31877,1488,21,37,133,180,211,249,278,225,113,40,1,0 to 102,51,811,667,10,1483,5,0,42,1250,280,8,223,1265,0,0,1483,195,25,2,1,95,125,0,220,1,3,43,40,43,39,35,11,6,2,0,3 to 86,40,118,42,7,53,12,149,59,28,0,12,0,0,1,223,126,97,220,3,0,3195,2,3428,3197,223,3,227,0,230,1.3,3658,226,1492,1718,5.4,6.2,15.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,decreased by,100,66.7,32.3,22.2,%,%,%,%,0,0,1,28,12,13,6,0.4,206,1,17,0,7,1,0,0,32,0,0
51,66,131,WALTON,Walton,Walton,Walton County,FL,65858,2289,54,60,278,295,323,330,370,270,172,134,3,0 to 101,48,1223,1031,35,2169,120,0,88,1907,687,91,693,1596,0,0,2169,599,25,66,3,294,329,1,624,6,21,169,118,117,85,103,39,28,7,0,0 to 101,38,528,44,12,40,133,459,32,69,9,40,2,0,10,693,363,329,624,69,0,4902,51,5650,4953,693,32,1051,0,1083,2.95,6733,725,2647,3372,5.1,10.8,31.7,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,NO,did not change,decreased by,increased by,increased by,,57.1,133,58.4,,%,%,%,27,9,10,78,42,12,7,1.4,649,10,44,0,51,3,0,0,4,1,1
53,67,133,WASHINGTON,Washington,Washington,Washington County,FL,24566,1078,16,24,84,122,134,171,224,142,106,55,0,0 to 119,54,633,423,22,1069,9,0,42,783,265,15,225,850,0,3,1066,187,33,5,0,113,104,3,220,2,6,29,33,26,31,39,28,23,8,0,0 to 99,52,112,57,7,44,2,164,54,24,0,26,0,0,13,225,106,116,220,5,0,2232,4,2462,2236,225,4,82,0,86,4.65,2548,229,932,1164,4.7,9,21.2,7/5/2020 5:00,7/11/2020 5:00,NO,NO,NO,YES,increased by,increased by,increased by,increased by,133.3,14.3,310,33.7,%,%,%,%,10,12,13,24,26,11,12,5.8,214,13,11,0,11,0,0,0,8,-1,0
